source_excel_row,id,survey_date,Date,month,year,covid_period,intersection,road,period,time_period,passenger_car,pickup_van,large_bus,small_bus,truck,tuk_tuk,Unnamed: 16,Unnamed: 17,source_sha256,source_sheet,intersection_key,road_key,report_day,report_month,report_year,report_date,survey_date_parsed,survey_month,survey_year,report_quarter,start_time,end_time,period_hours,time_key,passenger_car_clean,passenger_car_zero_assumed,pickup_van_clean,pickup_van_zero_assumed,large_bus_clean,large_bus_zero_assumed,small_bus_clean,small_bus_zero_assumed,truck_clean,truck_zero_assumed,tuk_tuk_clean,tuk_tuk_zero_assumed,has_assumed_zero,numeric_unresolved,numeric_negative,numeric_fractional,exact_repeat,repeated_survey_key,repeated_report_key,candidate_eligible
9630,9629,16/8/2022,16,8,2022,หลังโควิด,พัฒนาการ 46,พัฒนาการ 46,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),43,23,0,0,0,0,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,พัฒนาการ 46,พัฒนาการ 46,16,8,2022,2022-08-16,2022-08-16,8,2022,3,07:00,09:00,2.0,07:00-09:00,43.0,False,23.0,False,0.0,False,0,False,0,False,0,False,False,False,False,False,False,False,False,True
9631,9630,16/8/2022,16,8,2022,หลังโควิด,พัฒนาการ 46,พัฒนาการ 46,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),104,48,0,0,2,4,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,พัฒนาการ 46,พัฒนาการ 46,16,8,2022,2022-08-16,2022-08-16,8,2022,3,09:00,16:00,7.0,09:00-16:00,104.0,False,48.0,False,0.0,False,0,False,2,False,4,False,False,False,False,False,False,False,False,True
9632,9631,16/8/2022,16,8,2022,หลังโควิด,พัฒนาการ 46,พัฒนาการ 46,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),65,30,0,0,1,1,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,พัฒนาการ 46,พัฒนาการ 46,16,8,2022,2022-08-16,2022-08-16,8,2022,3,16:00,19:00,3.0,16:00-19:00,65.0,False,30.0,False,0.0,False,0,False,1,False,1,False,False,False,False,False,False,False,False,True
9633,9632,16/8/2022,16,8,2022,หลังโควิด,พัฒนาการ 46,พัฒนาการ,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),5951,1632,24,1,130,8,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,พัฒนาการ 46,พัฒนาการ,16,8,2022,2022-08-16,2022-08-16,8,2022,3,07:00,09:00,2.0,07:00-09:00,5951.0,False,1632.0,False,24.0,False,1,False,130,False,8,False,False,False,False,False,False,False,False,True
9634,9633,16/8/2022,16,8,2022,หลังโควิด,พัฒนาการ 46,พัฒนาการ,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),17919,7359,203,0,778,39,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,พัฒนาการ 46,พัฒนาการ,16,8,2022,2022-08-16,2022-08-16,8,2022,3,09:00,16:00,7.0,09:00-16:00,17919.0,False,7359.0,False,203.0,False,0,False,778,False,39,False,False,False,False,False,False,False,False,True
9635,9634,16/8/2022,16,8,2022,หลังโควิด,พัฒนาการ 46,พัฒนาการ,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),6285,2120,91,0,64,9,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,พัฒนาการ 46,พัฒนาการ,16,8,2022,2022-08-16,2022-08-16,8,2022,3,16:00,19:00,3.0,16:00-19:00,6285.0,False,2120.0,False,91.0,False,0,False,64,False,9,False,False,False,False,False,False,False,False,True
9636,9635,17/8/2022,17,8,2022,หลังโควิด,บางบอน,บางบอน 1,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),1372,556,4,0,17,27,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางบอน,บางบอน 1,17,8,2022,2022-08-17,2022-08-17,8,2022,3,07:00,09:00,2.0,07:00-09:00,1372.0,False,556.0,False,4.0,False,0,False,17,False,27,False,False,False,False,False,False,False,False,True
9637,9636,17/8/2022,17,8,2022,หลังโควิด,บางบอน,บางบอน 1,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),2704,1826,17,0,178,73,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางบอน,บางบอน 1,17,8,2022,2022-08-17,2022-08-17,8,2022,3,09:00,16:00,7.0,09:00-16:00,2704.0,False,1826.0,False,17.0,False,0,False,178,False,73,False,False,False,False,False,False,False,False,True
9638,9637,17/8/2022,17,8,2022,หลังโควิด,บางบอน,บางบอน 1,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),1578,1175,9,0,55,36,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางบอน,บางบอน 1,17,8,2022,2022-08-17,2022-08-17,8,2022,3,16:00,19:00,3.0,16:00-19:00,1578.0,False,1175.0,False,9.0,False,0,False,55,False,36,False,False,False,False,False,False,False,False,True
9639,9638,17/8/2022,17,8,2022,หลังโควิด,บางบอน,เอกชัย,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),3878,1811,15,0,53,162,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางบอน,เอกชัย,17,8,2022,2022-08-17,2022-08-17,8,2022,3,07:00,09:00,2.0,07:00-09:00,3878.0,False,1811.0,False,15.0,False,0,False,53,False,162,False,False,False,False,False,False,False,False,True
9640,9639,17/8/2022,17,8,2022,หลังโควิด,บางบอน,เอกชัย,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),11230,7796,57,0,657,341,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางบอน,เอกชัย,17,8,2022,2022-08-17,2022-08-17,8,2022,3,09:00,16:00,7.0,09:00-16:00,11230.0,False,7796.0,False,57.0,False,0,False,657,False,341,False,False,False,False,False,False,False,False,True
9641,9640,17/8/2022,17,8,2022,หลังโควิด,บางบอน,เอกชัย,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),5611,3442,61,1,201,194,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางบอน,เอกชัย,17,8,2022,2022-08-17,2022-08-17,8,2022,3,16:00,19:00,3.0,16:00-19:00,5611.0,False,3442.0,False,61.0,False,1,False,201,False,194,False,False,False,False,False,False,False,False,True
9642,9641,17/8/2022,17,8,2022,หลังโควิด,บางบอน 2,บางบอน 2,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),777,253,0,0,14,2,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางบอน 2,บางบอน 2,17,8,2022,2022-08-17,2022-08-17,8,2022,3,07:00,09:00,2.0,07:00-09:00,777.0,False,253.0,False,0.0,False,0,False,14,False,2,False,False,False,False,False,False,False,False,True
9643,9642,17/8/2022,17,8,2022,หลังโควิด,บางบอน 2,บางบอน 2,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),2325,1646,0,0,49,5,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางบอน 2,บางบอน 2,17,8,2022,2022-08-17,2022-08-17,8,2022,3,09:00,16:00,7.0,09:00-16:00,2325.0,False,1646.0,False,0.0,False,0,False,49,False,5,False,False,False,False,False,False,False,False,True
9644,9643,17/8/2022,17,8,2022,หลังโควิด,บางบอน 2,บางบอน 2,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),1175,766,0,0,18,4,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางบอน 2,บางบอน 2,17,8,2022,2022-08-17,2022-08-17,8,2022,3,16:00,19:00,3.0,16:00-19:00,1175.0,False,766.0,False,0.0,False,0,False,18,False,4,False,False,False,False,False,False,False,False,True
9645,9644,17/8/2022,17,8,2022,หลังโควิด,บางบอน 2,เอกชัย,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),5703,3009,26,0,124,346,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางบอน 2,เอกชัย,17,8,2022,2022-08-17,2022-08-17,8,2022,3,07:00,09:00,2.0,07:00-09:00,5703.0,False,3009.0,False,26.0,False,0,False,124,False,346,False,False,False,False,False,False,False,False,True
9646,9645,17/8/2022,17,8,2022,หลังโควิด,บางบอน 2,เอกชัย,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),15966,13322,37,0,1430,948,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางบอน 2,เอกชัย,17,8,2022,2022-08-17,2022-08-17,8,2022,3,09:00,16:00,7.0,09:00-16:00,15966.0,False,13322.0,False,37.0,False,0,False,1430,False,948,False,False,False,False,False,False,False,False,True
9647,9646,17/8/2022,17,8,2022,หลังโควิด,บางบอน 2,เอกชัย,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),6920,5361,22,0,472,479,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางบอน 2,เอกชัย,17,8,2022,2022-08-17,2022-08-17,8,2022,3,16:00,19:00,3.0,16:00-19:00,6920.0,False,5361.0,False,22.0,False,0,False,472,False,479,False,False,False,False,False,False,False,False,True
9648,9647,18/8/2022,18,8,2022,หลังโควิด,เอกชัย 101,เอกชัย 101,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),12,4,0,0,0,0,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เอกชัย 101,เอกชัย 101,18,8,2022,2022-08-18,2022-08-18,8,2022,3,07:00,09:00,2.0,07:00-09:00,12.0,False,4.0,False,0.0,False,0,False,0,False,0,False,False,False,False,False,False,False,False,True
9649,9648,18/8/2022,18,8,2022,หลังโควิด,เอกชัย 101,เอกชัย 101,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),25,13,0,0,0,0,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เอกชัย 101,เอกชัย 101,18,8,2022,2022-08-18,2022-08-18,8,2022,3,09:00,16:00,7.0,09:00-16:00,25.0,False,13.0,False,0.0,False,0,False,0,False,0,False,False,False,False,False,False,False,False,True
9650,9649,18/8/2022,18,8,2022,หลังโควิด,เอกชัย 101,เอกชัย 101,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),15,11,0,0,1,0,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เอกชัย 101,เอกชัย 101,18,8,2022,2022-08-18,2022-08-18,8,2022,3,16:00,19:00,3.0,16:00-19:00,15.0,False,11.0,False,0.0,False,0,False,1,False,0,False,False,False,False,False,False,False,False,True
9651,9650,18/8/2022,18,8,2022,หลังโควิด,เอกชัย 101,เอกชัย,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),6280,3159,10,0,256,44,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เอกชัย 101,เอกชัย,18,8,2022,2022-08-18,2022-08-18,8,2022,3,07:00,09:00,2.0,07:00-09:00,6280.0,False,3159.0,False,10.0,False,0,False,256,False,44,False,False,False,False,False,False,False,False,True
9652,9651,18/8/2022,18,8,2022,หลังโควิด,เอกชัย 101,เอกชัย,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),14870,13282,38,0,1995,112,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เอกชัย 101,เอกชัย,18,8,2022,2022-08-18,2022-08-18,8,2022,3,09:00,16:00,7.0,09:00-16:00,14870.0,False,13282.0,False,38.0,False,0,False,1995,False,112,False,False,False,False,False,False,False,False,True
9653,9652,18/8/2022,18,8,2022,หลังโควิด,เอกชัย 101,เอกชัย,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),6043,4741,27,0,412,55,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เอกชัย 101,เอกชัย,18,8,2022,2022-08-18,2022-08-18,8,2022,3,16:00,19:00,3.0,16:00-19:00,6043.0,False,4741.0,False,27.0,False,0,False,412,False,55,False,False,False,False,False,False,False,False,True
9654,9653,18/8/2022,18,8,2022,หลังโควิด,บางบอน 4,บางบอน 4,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),806,254,0,0,27,3,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางบอน 4,บางบอน 4,18,8,2022,2022-08-18,2022-08-18,8,2022,3,07:00,09:00,2.0,07:00-09:00,806.0,False,254.0,False,0.0,False,0,False,27,False,3,False,False,False,False,False,False,False,False,True
9655,9654,18/8/2022,18,8,2022,หลังโควิด,บางบอน 4,บางบอน 4,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),631,663,0,0,114,4,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางบอน 4,บางบอน 4,18,8,2022,2022-08-18,2022-08-18,8,2022,3,09:00,16:00,7.0,09:00-16:00,631.0,False,663.0,False,0.0,False,0,False,114,False,4,False,False,False,False,False,False,False,False,True
9656,9655,18/8/2022,18,8,2022,หลังโควิด,บางบอน 4,บางบอน 4,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),411,306,0,0,11,7,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางบอน 4,บางบอน 4,18,8,2022,2022-08-18,2022-08-18,8,2022,3,16:00,19:00,3.0,16:00-19:00,411.0,False,306.0,False,0.0,False,0,False,11,False,7,False,False,False,False,False,False,False,False,True
9657,9656,18/8/2022,18,8,2022,หลังโควิด,บางบอน 4,เอกชัย,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),4700,2420,33,4,152,45,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางบอน 4,เอกชัย,18,8,2022,2022-08-18,2022-08-18,8,2022,3,07:00,09:00,2.0,07:00-09:00,4700.0,False,2420.0,False,33.0,False,4,False,152,False,45,False,False,False,False,False,False,False,False,True
9658,9657,18/8/2022,18,8,2022,หลังโควิด,บางบอน 4,เอกชัย,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),11178,9301,88,3,1657,77,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางบอน 4,เอกชัย,18,8,2022,2022-08-18,2022-08-18,8,2022,3,09:00,16:00,7.0,09:00-16:00,11178.0,False,9301.0,False,88.0,False,3,False,1657,False,77,False,False,False,False,False,False,False,False,True
9659,9658,18/8/2022,18,8,2022,หลังโควิด,บางบอน 4,เอกชัย,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),6294,4236,42,1,400,26,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางบอน 4,เอกชัย,18,8,2022,2022-08-18,2022-08-18,8,2022,3,16:00,19:00,3.0,16:00-19:00,6294.0,False,4236.0,False,42.0,False,1,False,400,False,26,False,False,False,False,False,False,False,False,True
9660,9659,19/8/2022,19,8,2022,หลังโควิด,บางบอน 5,เอกชัย 131,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),631,388,0,0,17,5,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางบอน 5,เอกชัย 131,19,8,2022,2022-08-19,2022-08-19,8,2022,3,07:00,09:00,2.0,07:00-09:00,631.0,False,388.0,False,0.0,False,0,False,17,False,5,False,False,False,False,False,False,False,False,True
9661,9660,19/8/2022,19,8,2022,หลังโควิด,บางบอน 5,เอกชัย 131,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),1358,1547,0,0,365,12,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางบอน 5,เอกชัย 131,19,8,2022,2022-08-19,2022-08-19,8,2022,3,09:00,16:00,7.0,09:00-16:00,1358.0,False,1547.0,False,0.0,False,0,False,365,False,12,False,False,False,False,False,False,False,False,True
9662,9661,19/8/2022,19,8,2022,หลังโควิด,บางบอน 5,เอกชัย 131,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),786,713,0,0,102,11,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางบอน 5,เอกชัย 131,19,8,2022,2022-08-19,2022-08-19,8,2022,3,16:00,19:00,3.0,16:00-19:00,786.0,False,713.0,False,0.0,False,0,False,102,False,11,False,False,False,False,False,False,False,False,True
9663,9662,19/8/2022,19,8,2022,หลังโควิด,บางบอน 5,บางบอน 5,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),1357,650,3,0,64,15,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางบอน 5,บางบอน 5,19,8,2022,2022-08-19,2022-08-19,8,2022,3,07:00,09:00,2.0,07:00-09:00,1357.0,False,650.0,False,3.0,False,0,False,64,False,15,False,False,False,False,False,False,False,False,True
9664,9663,19/8/2022,19,8,2022,หลังโควิด,บางบอน 5,บางบอน 5,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),2983,2160,1,0,453,30,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางบอน 5,บางบอน 5,19,8,2022,2022-08-19,2022-08-19,8,2022,3,09:00,16:00,7.0,09:00-16:00,2983.0,False,2160.0,False,1.0,False,0,False,453,False,30,False,False,False,False,False,False,False,False,True
9665,9664,19/8/2022,19,8,2022,หลังโควิด,บางบอน 5,บางบอน 5,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),1602,873,0,1,199,10,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางบอน 5,บางบอน 5,19,8,2022,2022-08-19,2022-08-19,8,2022,3,16:00,19:00,3.0,16:00-19:00,1602.0,False,873.0,False,0.0,False,1,False,199,False,10,False,False,False,False,False,False,False,False,True
9666,9665,19/8/2022,19,8,2022,หลังโควิด,บางบอน 5,เอกชัย,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),4781,2249,27,2,124,15,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางบอน 5,เอกชัย,19,8,2022,2022-08-19,2022-08-19,8,2022,3,07:00,09:00,2.0,07:00-09:00,4781.0,False,2249.0,False,27.0,False,2,False,124,False,15,False,False,False,False,False,False,False,False,True
9667,9666,19/8/2022,19,8,2022,หลังโควิด,บางบอน 5,เอกชัย,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),13209,10313,94,1,1679,53,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางบอน 5,เอกชัย,19,8,2022,2022-08-19,2022-08-19,8,2022,3,09:00,16:00,7.0,09:00-16:00,13209.0,False,10313.0,False,94.0,False,1,False,1679,False,53,False,False,False,False,False,False,False,False,True
9668,9667,19/8/2022,19,8,2022,หลังโควิด,บางบอน 5,เอกชัย,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),7384,4837,49,1,634,33,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางบอน 5,เอกชัย,19,8,2022,2022-08-19,2022-08-19,8,2022,3,16:00,19:00,3.0,16:00-19:00,7384.0,False,4837.0,False,49.0,False,1,False,634,False,33,False,False,False,False,False,False,False,False,True
9669,9668,22/8/2022,22,8,2022,หลังโควิด,เพชรเกษม 69,เพชรเกษม 69,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),2082,590,7,0,8,0,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เพชรเกษม 69,เพชรเกษม 69,22,8,2022,2022-08-22,2022-08-22,8,2022,3,07:00,09:00,2.0,07:00-09:00,2082.0,False,590.0,False,7.0,False,0,False,8,False,0,False,False,False,False,False,False,False,False,True
9670,9669,22/8/2022,22,8,2022,หลังโควิด,เพชรเกษม 69,เพชรเกษม 69,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),4957,2016,35,0,181,29,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เพชรเกษม 69,เพชรเกษม 69,22,8,2022,2022-08-22,2022-08-22,8,2022,3,09:00,16:00,7.0,09:00-16:00,4957.0,False,2016.0,False,35.0,False,0,False,181,False,29,False,False,False,False,False,False,False,False,True
9671,9670,22/8/2022,22,8,2022,หลังโควิด,เพชรเกษม 69,เพชรเกษม 69,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),2039,693,13,0,50,6,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เพชรเกษม 69,เพชรเกษม 69,22,8,2022,2022-08-22,2022-08-22,8,2022,3,16:00,19:00,3.0,16:00-19:00,2039.0,False,693.0,False,13.0,False,0,False,50,False,6,False,False,False,False,False,False,False,False,True
9672,9671,22/8/2022,22,8,2022,หลังโควิด,เพชรเกษม 69,เพชรเกษม 102/4,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),28,38,0,0,1,1,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เพชรเกษม 69,เพชรเกษม 102/4,22,8,2022,2022-08-22,2022-08-22,8,2022,3,07:00,09:00,2.0,07:00-09:00,28.0,False,38.0,False,0.0,False,0,False,1,False,1,False,False,False,False,False,False,False,False,True
9673,9672,22/8/2022,22,8,2022,หลังโควิด,เพชรเกษม 69,เพชรเกษม 102/4,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),49,49,0,0,1,0,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เพชรเกษม 69,เพชรเกษม 102/4,22,8,2022,2022-08-22,2022-08-22,8,2022,3,09:00,16:00,7.0,09:00-16:00,49.0,False,49.0,False,0.0,False,0,False,1,False,0,False,False,False,False,False,False,False,False,True
9674,9673,22/8/2022,22,8,2022,หลังโควิด,เพชรเกษม 69,เพชรเกษม 102/4,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),11,7,0,0,0,0,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เพชรเกษม 69,เพชรเกษม 102/4,22,8,2022,2022-08-22,2022-08-22,8,2022,3,16:00,19:00,3.0,16:00-19:00,11.0,False,7.0,False,0.0,False,0,False,0,False,0,False,False,False,False,False,False,False,False,True
9675,9674,22/8/2022,22,8,2022,หลังโควิด,เพชรเกษม 69,เพชรเกษม,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),6327,2608,88,0,315,13,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เพชรเกษม 69,เพชรเกษม,22,8,2022,2022-08-22,2022-08-22,8,2022,3,07:00,09:00,2.0,07:00-09:00,6327.0,False,2608.0,False,88.0,False,0,False,315,False,13,False,False,False,False,False,False,False,False,True
9676,9675,22/8/2022,22,8,2022,หลังโควิด,เพชรเกษม 69,เพชรเกษม,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),18442,9702,428,0,2295,42,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เพชรเกษม 69,เพชรเกษม,22,8,2022,2022-08-22,2022-08-22,8,2022,3,09:00,16:00,7.0,09:00-16:00,18442.0,False,9702.0,False,428.0,False,0,False,2295,False,42,False,False,False,False,False,False,False,False,True
9677,9676,22/8/2022,22,8,2022,หลังโควิด,เพชรเกษม 69,เพชรเกษม,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),9360,3564,186,0,405,21,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เพชรเกษม 69,เพชรเกษม,22,8,2022,2022-08-22,2022-08-22,8,2022,3,16:00,19:00,3.0,16:00-19:00,9360.0,False,3564.0,False,186.0,False,0,False,405,False,21,False,False,False,False,False,False,False,False,True
9678,9677,23/8/2022,23,8,2022,หลังโควิด,ทางข้ามหน้า SM ทาวเวอร์,พหลโยธิน,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),5141,635,272,25,28,25,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ทางข้ามหน้า SM ทาวเวอร์,พหลโยธิน,23,8,2022,2022-08-23,2022-08-23,8,2022,3,07:00,09:00,2.0,07:00-09:00,5141.0,False,635.0,False,272.0,False,25,False,28,False,25,False,False,False,False,False,False,False,False,True
9679,9678,23/8/2022,23,8,2022,หลังโควิด,ทางข้ามหน้า SM ทาวเวอร์,พหลโยธิน,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),14390,2567,914,133,139,67,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ทางข้ามหน้า SM ทาวเวอร์,พหลโยธิน,23,8,2022,2022-08-23,2022-08-23,8,2022,3,09:00,16:00,7.0,09:00-16:00,14390.0,False,2567.0,False,914.0,False,133,False,139,False,67,False,False,False,False,False,False,False,False,True
