source_excel_row,covid_period,intersection,road,report_year,report_month,report_day,survey_date_parsed,time_key,has_assumed_zero
687,ก่อนโควิด,โพธิ์แก้ว,นวมินทร์,2017,7,21,2017-07-21,09:00-16:00,False
688,ก่อนโควิด,โพธิ์แก้ว,นวมินทร์,2017,7,21,2017-07-21,16:00-19:00,False
689,ก่อนโควิด,โพธิ์แก้ว,โพธิ์แก้ว,2017,7,21,2017-07-21,07:00-09:00,False
690,ก่อนโควิด,โพธิ์แก้ว,โพธิ์แก้ว,2017,7,21,2017-07-21,09:00-16:00,False
691,ก่อนโควิด,โพธิ์แก้ว,โพธิ์แก้ว,2017,7,21,2017-07-21,16:00-19:00,False
692,ก่อนโควิด,โพธิ์แก้ว,ทางเข้าวัดบางเตย,2017,7,21,2017-07-21,07:00-09:00,False
693,ก่อนโควิด,โพธิ์แก้ว,ทางเข้าวัดบางเตย,2017,7,21,2017-07-21,09:00-16:00,False
694,ก่อนโควิด,โพธิ์แก้ว,ทางเข้าวัดบางเตย,2017,7,21,2017-07-21,16:00-19:00,False
704,ก่อนโควิด,มิตรไมตรี - มิตรไมตรี 2,มิตรไมตรี,2017,7,25,2017-07-25,07:00-09:00,False
705,ก่อนโควิด,มิตรไมตรี - มิตรไมตรี 2,มิตรไมตรี,2017,7,25,2017-07-25,09:00-16:00,False
706,ก่อนโควิด,มิตรไมตรี - มิตรไมตรี 2,มิตรไมตรี,2017,7,25,2017-07-25,16:00-19:00,False
707,ก่อนโควิด,มิตรไมตรี - มิตรไมตรี 2,มิตรไมตรี 2,2017,7,25,2017-07-25,07:00-09:00,False
708,ก่อนโควิด,มิตรไมตรี - มิตรไมตรี 2,มิตรไมตรี 2,2017,7,25,2017-07-25,09:00-16:00,False
709,ก่อนโควิด,มิตรไมตรี - มิตรไมตรี 2,มิตรไมตรี 2,2017,7,25,2017-07-25,16:00-19:00,False
737,ก่อนโควิด,มไหสวรรย์,รัชดาภิเษก,2017,7,27,2017-07-27,07:00-09:00,False
740,ก่อนโควิด,มไหสวรรย์,มไหสวรรย์,2017,7,27,2017-07-27,07:00-09:00,False
741,ก่อนโควิด,มไหสวรรย์,มไหสวรรย์,2017,7,27,2017-07-27,09:00-16:00,False
742,ก่อนโควิด,มไหสวรรย์,มไหสวรรย์,2017,7,27,2017-07-27,16:00-19:00,False
746,ก่อนโควิด,หทัยราษฎร์ - เลียบคลองสอง,หทัยราษฎร์,2017,7,31,2017-07-31,07:00-09:00,False
747,ก่อนโควิด,หทัยราษฎร์ - เลียบคลองสอง,หทัยราษฎร์,2017,7,31,2017-07-31,09:00-16:00,False
748,ก่อนโควิด,หทัยราษฎร์ - เลียบคลองสอง,หทัยราษฎร์,2017,7,31,2017-07-31,16:00-19:00,False
749,ก่อนโควิด,หทัยราษฎร์ - เลียบคลองสอง,เลียบคลองสอง,2017,7,31,2017-07-31,07:00-09:00,False
750,ก่อนโควิด,หทัยราษฎร์ - เลียบคลองสอง,เลียบคลองสอง,2017,7,31,2017-07-31,09:00-16:00,False
751,ก่อนโควิด,หทัยราษฎร์ - เลียบคลองสอง,เลียบคลองสอง,2017,7,31,2017-07-31,16:00-19:00,False
764,ก่อนโควิด,พุทธมณฑลสาย 3,พุทธมณฑลสาย 3,2017,8,2,2017-08-02,07:00-09:00,False
767,ก่อนโควิด,พุทธมณฑลสาย 3,เพชรเกษม,2017,8,2,2017-08-02,07:00-09:00,False
773,ก่อนโควิด,เตาปูน,ประชาราษฎร์,2017,8,4,2017-08-04,07:00-09:00,False
776,ก่อนโควิด,เตาปูน,ประชาราษฎร์สาย 2,2017,8,4,2017-08-04,07:00-09:00,False
