source_excel_row,field,original_value,replacement,reason
5743,small_bus,-,0,user_rule_missing_or_dash_is_zero
5748,small_bus,-,0,user_rule_missing_or_dash_is_zero
5749,small_bus,-,0,user_rule_missing_or_dash_is_zero
5750,small_bus,-,0,user_rule_missing_or_dash_is_zero
5751,small_bus,-,0,user_rule_missing_or_dash_is_zero
5752,small_bus,-,0,user_rule_missing_or_dash_is_zero
5753,small_bus,-,0,user_rule_missing_or_dash_is_zero
5763,small_bus,-,0,user_rule_missing_or_dash_is_zero
5764,small_bus,-,0,user_rule_missing_or_dash_is_zero
5765,small_bus,-,0,user_rule_missing_or_dash_is_zero
5766,small_bus,-,0,user_rule_missing_or_dash_is_zero
5767,small_bus,-,0,user_rule_missing_or_dash_is_zero
5768,small_bus,-,0,user_rule_missing_or_dash_is_zero
5775,small_bus,-,0,user_rule_missing_or_dash_is_zero
5776,small_bus,-,0,user_rule_missing_or_dash_is_zero
5778,small_bus,-,0,user_rule_missing_or_dash_is_zero
5779,small_bus,-,0,user_rule_missing_or_dash_is_zero
5780,small_bus,-,0,user_rule_missing_or_dash_is_zero
5781,small_bus,-,0,user_rule_missing_or_dash_is_zero
5783,small_bus,-,0,user_rule_missing_or_dash_is_zero
5785,small_bus,-,0,user_rule_missing_or_dash_is_zero
5787,small_bus,-,0,user_rule_missing_or_dash_is_zero
5789,small_bus,-,0,user_rule_missing_or_dash_is_zero
5791,small_bus,-,0,user_rule_missing_or_dash_is_zero
5793,small_bus,-,0,user_rule_missing_or_dash_is_zero
5794,small_bus,-,0,user_rule_missing_or_dash_is_zero
5795,small_bus,-,0,user_rule_missing_or_dash_is_zero
5796,small_bus,-,0,user_rule_missing_or_dash_is_zero
5797,small_bus,-,0,user_rule_missing_or_dash_is_zero
5798,small_bus,-,0,user_rule_missing_or_dash_is_zero
5801,small_bus,-,0,user_rule_missing_or_dash_is_zero
5802,small_bus,-,0,user_rule_missing_or_dash_is_zero
5805,small_bus,-,0,user_rule_missing_or_dash_is_zero
5808,small_bus,-,0,user_rule_missing_or_dash_is_zero
5809,small_bus,-,0,user_rule_missing_or_dash_is_zero
5811,small_bus,-,0,user_rule_missing_or_dash_is_zero
5812,small_bus,-,0,user_rule_missing_or_dash_is_zero
5814,small_bus,-,0,user_rule_missing_or_dash_is_zero
5816,small_bus,-,0,user_rule_missing_or_dash_is_zero
5818,small_bus,-,0,user_rule_missing_or_dash_is_zero
5821,small_bus,-,0,user_rule_missing_or_dash_is_zero
5822,small_bus,-,0,user_rule_missing_or_dash_is_zero
5824,small_bus,-,0,user_rule_missing_or_dash_is_zero
5825,small_bus,-,0,user_rule_missing_or_dash_is_zero
5827,small_bus,-,0,user_rule_missing_or_dash_is_zero
5828,small_bus,-,0,user_rule_missing_or_dash_is_zero
5829,small_bus,-,0,user_rule_missing_or_dash_is_zero
5830,small_bus,-,0,user_rule_missing_or_dash_is_zero
5835,small_bus,-,0,user_rule_missing_or_dash_is_zero
5836,small_bus,-,0,user_rule_missing_or_dash_is_zero
5838,small_bus,-,0,user_rule_missing_or_dash_is_zero
5839,small_bus,-,0,user_rule_missing_or_dash_is_zero
5851,small_bus,-,0,user_rule_missing_or_dash_is_zero
5853,small_bus,-,0,user_rule_missing_or_dash_is_zero
5855,small_bus,-,0,user_rule_missing_or_dash_is_zero
5856,small_bus,-,0,user_rule_missing_or_dash_is_zero
5858,small_bus,-,0,user_rule_missing_or_dash_is_zero
5860,small_bus,-,0,user_rule_missing_or_dash_is_zero
5863,small_bus,-,0,user_rule_missing_or_dash_is_zero
5865,small_bus,-,0,user_rule_missing_or_dash_is_zero
5867,small_bus,-,0,user_rule_missing_or_dash_is_zero
5869,small_bus,-,0,user_rule_missing_or_dash_is_zero
5871,small_bus,-,0,user_rule_missing_or_dash_is_zero
5873,small_bus,-,0,user_rule_missing_or_dash_is_zero
5874,small_bus,-,0,user_rule_missing_or_dash_is_zero
5875,small_bus,-,0,user_rule_missing_or_dash_is_zero
5877,small_bus,-,0,user_rule_missing_or_dash_is_zero
5879,small_bus,-,0,user_rule_missing_or_dash_is_zero
5881,small_bus,-,0,user_rule_missing_or_dash_is_zero
5888,small_bus,-,0,user_rule_missing_or_dash_is_zero
5889,small_bus,-,0,user_rule_missing_or_dash_is_zero
5890,small_bus,-,0,user_rule_missing_or_dash_is_zero
5951,small_bus,-,0,user_rule_missing_or_dash_is_zero
5953,small_bus,-,0,user_rule_missing_or_dash_is_zero
5963,small_bus,-,0,user_rule_missing_or_dash_is_zero
5964,small_bus,-,0,user_rule_missing_or_dash_is_zero
5968,small_bus,-,0,user_rule_missing_or_dash_is_zero
5969,small_bus,-,0,user_rule_missing_or_dash_is_zero
5973,small_bus,-,0,user_rule_missing_or_dash_is_zero
5974,small_bus,-,0,user_rule_missing_or_dash_is_zero
6096,small_bus,-,0,user_rule_missing_or_dash_is_zero
6098,small_bus,-,0,user_rule_missing_or_dash_is_zero
6100,small_bus,-,0,user_rule_missing_or_dash_is_zero
6101,small_bus,-,0,user_rule_missing_or_dash_is_zero
6102,small_bus,-,0,user_rule_missing_or_dash_is_zero
6104,small_bus,-,0,user_rule_missing_or_dash_is_zero
6105,small_bus,-,0,user_rule_missing_or_dash_is_zero
6106,small_bus,-,0,user_rule_missing_or_dash_is_zero
6107,small_bus,-,0,user_rule_missing_or_dash_is_zero
6108,small_bus,-,0,user_rule_missing_or_dash_is_zero
6109,small_bus,-,0,user_rule_missing_or_dash_is_zero
6110,small_bus,-,0,user_rule_missing_or_dash_is_zero
6111,small_bus,-,0,user_rule_missing_or_dash_is_zero
6112,small_bus,-,0,user_rule_missing_or_dash_is_zero
6113,small_bus,-,0,user_rule_missing_or_dash_is_zero
6114,small_bus,-,0,user_rule_missing_or_dash_is_zero
6115,small_bus,-,0,user_rule_missing_or_dash_is_zero
6116,small_bus,-,0,user_rule_missing_or_dash_is_zero
6118,small_bus,-,0,user_rule_missing_or_dash_is_zero
6122,small_bus,-,0,user_rule_missing_or_dash_is_zero
6126,small_bus,-,0,user_rule_missing_or_dash_is_zero
6129,small_bus,-,0,user_rule_missing_or_dash_is_zero
6130,small_bus,-,0,user_rule_missing_or_dash_is_zero
6133,small_bus,-,0,user_rule_missing_or_dash_is_zero
6135,small_bus,-,0,user_rule_missing_or_dash_is_zero
6136,small_bus,-,0,user_rule_missing_or_dash_is_zero
6252,small_bus,-,0,user_rule_missing_or_dash_is_zero
6254,small_bus,-,0,user_rule_missing_or_dash_is_zero
6256,small_bus,-,0,user_rule_missing_or_dash_is_zero
6260,small_bus,-,0,user_rule_missing_or_dash_is_zero
6263,small_bus,-,0,user_rule_missing_or_dash_is_zero
6266,small_bus,-,0,user_rule_missing_or_dash_is_zero
6267,small_bus,-,0,user_rule_missing_or_dash_is_zero
6269,small_bus,-,0,user_rule_missing_or_dash_is_zero
6271,small_bus,-,0,user_rule_missing_or_dash_is_zero
6273,small_bus,-,0,user_rule_missing_or_dash_is_zero
6275,small_bus,-,0,user_rule_missing_or_dash_is_zero
6277,small_bus,-,0,user_rule_missing_or_dash_is_zero
6280,small_bus,-,0,user_rule_missing_or_dash_is_zero
6281,small_bus,-,0,user_rule_missing_or_dash_is_zero
6282,small_bus,-,0,user_rule_missing_or_dash_is_zero
6283,small_bus,-,0,user_rule_missing_or_dash_is_zero
6284,small_bus,-,0,user_rule_missing_or_dash_is_zero
6285,small_bus,-,0,user_rule_missing_or_dash_is_zero
6286,small_bus,-,0,user_rule_missing_or_dash_is_zero
6287,small_bus,-,0,user_rule_missing_or_dash_is_zero
6288,small_bus,-,0,user_rule_missing_or_dash_is_zero
6289,small_bus,-,0,user_rule_missing_or_dash_is_zero
6290,small_bus,-,0,user_rule_missing_or_dash_is_zero
6292,small_bus,-,0,user_rule_missing_or_dash_is_zero
6294,small_bus,-,0,user_rule_missing_or_dash_is_zero
6296,small_bus,-,0,user_rule_missing_or_dash_is_zero
6355,small_bus,-,0,user_rule_missing_or_dash_is_zero
6356,small_bus,-,0,user_rule_missing_or_dash_is_zero
6358,small_bus,-,0,user_rule_missing_or_dash_is_zero
6359,small_bus,-,0,user_rule_missing_or_dash_is_zero
6361,small_bus,-,0,user_rule_missing_or_dash_is_zero
6362,small_bus,-,0,user_rule_missing_or_dash_is_zero
6363,small_bus,-,0,user_rule_missing_or_dash_is_zero
6364,small_bus,-,0,user_rule_missing_or_dash_is_zero
6365,small_bus,-,0,user_rule_missing_or_dash_is_zero
6366,small_bus,-,0,user_rule_missing_or_dash_is_zero
6367,small_bus,-,0,user_rule_missing_or_dash_is_zero
6368,small_bus,-,0,user_rule_missing_or_dash_is_zero
6369,small_bus,-,0,user_rule_missing_or_dash_is_zero
6370,small_bus,-,0,user_rule_missing_or_dash_is_zero
6371,small_bus,-,0,user_rule_missing_or_dash_is_zero
6372,small_bus,-,0,user_rule_missing_or_dash_is_zero
6373,small_bus,-,0,user_rule_missing_or_dash_is_zero
6374,small_bus,-,0,user_rule_missing_or_dash_is_zero
6375,small_bus,-,0,user_rule_missing_or_dash_is_zero
6376,small_bus,-,0,user_rule_missing_or_dash_is_zero
6377,small_bus,-,0,user_rule_missing_or_dash_is_zero
6385,small_bus,-,0,user_rule_missing_or_dash_is_zero
6387,small_bus,-,0,user_rule_missing_or_dash_is_zero
6389,small_bus,-,0,user_rule_missing_or_dash_is_zero
6390,small_bus,-,0,user_rule_missing_or_dash_is_zero
6391,small_bus,-,0,user_rule_missing_or_dash_is_zero
6393,small_bus,-,0,user_rule_missing_or_dash_is_zero
6394,small_bus,-,0,user_rule_missing_or_dash_is_zero
6395,small_bus,-,0,user_rule_missing_or_dash_is_zero
6396,small_bus,-,0,user_rule_missing_or_dash_is_zero
6397,small_bus,-,0,user_rule_missing_or_dash_is_zero
6398,small_bus,-,0,user_rule_missing_or_dash_is_zero
6399,small_bus,-,0,user_rule_missing_or_dash_is_zero
6403,small_bus,-,0,user_rule_missing_or_dash_is_zero
6407,small_bus,-,0,user_rule_missing_or_dash_is_zero
6411,small_bus,-,0,user_rule_missing_or_dash_is_zero
6413,small_bus,-,0,user_rule_missing_or_dash_is_zero
6415,small_bus,-,0,user_rule_missing_or_dash_is_zero
6417,small_bus,-,0,user_rule_missing_or_dash_is_zero
6419,small_bus,-,0,user_rule_missing_or_dash_is_zero
6421,small_bus,-,0,user_rule_missing_or_dash_is_zero
6423,small_bus,-,0,user_rule_missing_or_dash_is_zero
6425,small_bus,-,0,user_rule_missing_or_dash_is_zero
6427,small_bus,-,0,user_rule_missing_or_dash_is_zero
6429,small_bus,-,0,user_rule_missing_or_dash_is_zero
6430,small_bus,-,0,user_rule_missing_or_dash_is_zero
6432,small_bus,-,0,user_rule_missing_or_dash_is_zero
6433,small_bus,-,0,user_rule_missing_or_dash_is_zero
6435,small_bus,-,0,user_rule_missing_or_dash_is_zero
6436,small_bus,-,0,user_rule_missing_or_dash_is_zero
6468,small_bus,-,0,user_rule_missing_or_dash_is_zero
6470,small_bus,-,0,user_rule_missing_or_dash_is_zero
6471,small_bus,-,0,user_rule_missing_or_dash_is_zero
6472,small_bus,-,0,user_rule_missing_or_dash_is_zero
6473,small_bus,-,0,user_rule_missing_or_dash_is_zero
6477,small_bus,-,0,user_rule_missing_or_dash_is_zero
6478,small_bus,-,0,user_rule_missing_or_dash_is_zero
6479,small_bus,-,0,user_rule_missing_or_dash_is_zero
6480,small_bus,-,0,user_rule_missing_or_dash_is_zero
6481,small_bus,-,0,user_rule_missing_or_dash_is_zero
6482,small_bus,-,0,user_rule_missing_or_dash_is_zero
6484,small_bus,-,0,user_rule_missing_or_dash_is_zero
6486,small_bus,-,0,user_rule_missing_or_dash_is_zero
6488,small_bus,-,0,user_rule_missing_or_dash_is_zero
6494,small_bus,-,0,user_rule_missing_or_dash_is_zero
6497,small_bus,-,0,user_rule_missing_or_dash_is_zero
6510,small_bus,-,0,user_rule_missing_or_dash_is_zero
6511,small_bus,-,0,user_rule_missing_or_dash_is_zero
6512,small_bus,-,0,user_rule_missing_or_dash_is_zero
6513,small_bus,-,0,user_rule_missing_or_dash_is_zero
6514,small_bus,-,0,user_rule_missing_or_dash_is_zero
6515,small_bus,-,0,user_rule_missing_or_dash_is_zero
6531,small_bus,-,0,user_rule_missing_or_dash_is_zero
6532,small_bus,-,0,user_rule_missing_or_dash_is_zero
6533,small_bus,-,0,user_rule_missing_or_dash_is_zero
6534,small_bus,-,0,user_rule_missing_or_dash_is_zero
6535,small_bus,-,0,user_rule_missing_or_dash_is_zero
6536,small_bus,-,0,user_rule_missing_or_dash_is_zero
6538,small_bus,-,0,user_rule_missing_or_dash_is_zero
6540,small_bus,-,0,user_rule_missing_or_dash_is_zero
6542,small_bus,-,0,user_rule_missing_or_dash_is_zero
6545,small_bus,-,0,user_rule_missing_or_dash_is_zero
6548,small_bus,-,0,user_rule_missing_or_dash_is_zero
6551,small_bus,-,0,user_rule_missing_or_dash_is_zero
6553,small_bus,-,0,user_rule_missing_or_dash_is_zero
6556,small_bus,-,0,user_rule_missing_or_dash_is_zero
6557,small_bus,-,0,user_rule_missing_or_dash_is_zero
6559,small_bus,-,0,user_rule_missing_or_dash_is_zero
6560,small_bus,-,0,user_rule_missing_or_dash_is_zero
6561,small_bus,-,0,user_rule_missing_or_dash_is_zero
6563,small_bus,-,0,user_rule_missing_or_dash_is_zero
6565,small_bus,-,0,user_rule_missing_or_dash_is_zero
6567,small_bus,-,0,user_rule_missing_or_dash_is_zero
6568,small_bus,-,0,user_rule_missing_or_dash_is_zero
6569,small_bus,-,0,user_rule_missing_or_dash_is_zero
6570,small_bus,-,0,user_rule_missing_or_dash_is_zero
6571,small_bus,-,0,user_rule_missing_or_dash_is_zero
6572,small_bus,-,0,user_rule_missing_or_dash_is_zero
6596,small_bus,-,0,user_rule_missing_or_dash_is_zero
6599,small_bus,-,0,user_rule_missing_or_dash_is_zero
6613,small_bus,-,0,user_rule_missing_or_dash_is_zero
6616,small_bus,-,0,user_rule_missing_or_dash_is_zero
6617,small_bus,-,0,user_rule_missing_or_dash_is_zero
6619,small_bus,-,0,user_rule_missing_or_dash_is_zero
6620,small_bus,-,0,user_rule_missing_or_dash_is_zero
6621,small_bus,-,0,user_rule_missing_or_dash_is_zero
6622,small_bus,-,0,user_rule_missing_or_dash_is_zero
6623,small_bus,-,0,user_rule_missing_or_dash_is_zero
6624,small_bus,-,0,user_rule_missing_or_dash_is_zero
6625,small_bus,-,0,user_rule_missing_or_dash_is_zero
6626,small_bus,-,0,user_rule_missing_or_dash_is_zero
6627,small_bus,-,0,user_rule_missing_or_dash_is_zero
6628,small_bus,-,0,user_rule_missing_or_dash_is_zero
6629,small_bus,-,0,user_rule_missing_or_dash_is_zero
6630,small_bus,-,0,user_rule_missing_or_dash_is_zero
6631,small_bus,-,0,user_rule_missing_or_dash_is_zero
6632,small_bus,-,0,user_rule_missing_or_dash_is_zero
6633,small_bus,-,0,user_rule_missing_or_dash_is_zero
6634,small_bus,-,0,user_rule_missing_or_dash_is_zero
6636,small_bus,-,0,user_rule_missing_or_dash_is_zero
6637,small_bus,-,0,user_rule_missing_or_dash_is_zero
6638,small_bus,-,0,user_rule_missing_or_dash_is_zero
6639,small_bus,-,0,user_rule_missing_or_dash_is_zero
6640,small_bus,-,0,user_rule_missing_or_dash_is_zero
6641,small_bus,-,0,user_rule_missing_or_dash_is_zero
6642,small_bus,-,0,user_rule_missing_or_dash_is_zero
6644,small_bus,-,0,user_rule_missing_or_dash_is_zero
6645,small_bus,-,0,user_rule_missing_or_dash_is_zero
6646,small_bus,-,0,user_rule_missing_or_dash_is_zero
6663,small_bus,-,0,user_rule_missing_or_dash_is_zero
6666,small_bus,-,0,user_rule_missing_or_dash_is_zero
6667,small_bus,-,0,user_rule_missing_or_dash_is_zero
6670,small_bus,-,0,user_rule_missing_or_dash_is_zero
6671,small_bus,-,0,user_rule_missing_or_dash_is_zero
6696,small_bus,-,0,user_rule_missing_or_dash_is_zero
6697,small_bus,-,0,user_rule_missing_or_dash_is_zero
6698,small_bus,-,0,user_rule_missing_or_dash_is_zero
6699,small_bus,-,0,user_rule_missing_or_dash_is_zero
6700,small_bus,-,0,user_rule_missing_or_dash_is_zero
6701,small_bus,-,0,user_rule_missing_or_dash_is_zero
6702,small_bus,-,0,user_rule_missing_or_dash_is_zero
6703,small_bus,-,0,user_rule_missing_or_dash_is_zero
6704,small_bus,-,0,user_rule_missing_or_dash_is_zero
6705,small_bus,-,0,user_rule_missing_or_dash_is_zero
6706,small_bus,-,0,user_rule_missing_or_dash_is_zero
6708,small_bus,-,0,user_rule_missing_or_dash_is_zero
6709,small_bus,-,0,user_rule_missing_or_dash_is_zero
6710,small_bus,-,0,user_rule_missing_or_dash_is_zero
6711,small_bus,-,0,user_rule_missing_or_dash_is_zero
6712,small_bus,-,0,user_rule_missing_or_dash_is_zero
6713,small_bus,-,0,user_rule_missing_or_dash_is_zero
6714,small_bus,-,0,user_rule_missing_or_dash_is_zero
6715,small_bus,-,0,user_rule_missing_or_dash_is_zero
6716,small_bus,-,0,user_rule_missing_or_dash_is_zero
6718,small_bus,-,0,user_rule_missing_or_dash_is_zero
6719,small_bus,-,0,user_rule_missing_or_dash_is_zero
6721,small_bus,-,0,user_rule_missing_or_dash_is_zero
6722,small_bus,-,0,user_rule_missing_or_dash_is_zero
6724,small_bus,-,0,user_rule_missing_or_dash_is_zero
6725,small_bus,-,0,user_rule_missing_or_dash_is_zero
6726,small_bus,-,0,user_rule_missing_or_dash_is_zero
6727,small_bus,-,0,user_rule_missing_or_dash_is_zero
6728,small_bus,-,0,user_rule_missing_or_dash_is_zero
6729,small_bus,-,0,user_rule_missing_or_dash_is_zero
6730,small_bus,-,0,user_rule_missing_or_dash_is_zero
6731,small_bus,-,0,user_rule_missing_or_dash_is_zero
6738,small_bus,-,0,user_rule_missing_or_dash_is_zero
6739,small_bus,-,0,user_rule_missing_or_dash_is_zero
6740,small_bus,-,0,user_rule_missing_or_dash_is_zero
6741,small_bus,-,0,user_rule_missing_or_dash_is_zero
6742,small_bus,-,0,user_rule_missing_or_dash_is_zero
6743,small_bus,-,0,user_rule_missing_or_dash_is_zero
6744,small_bus,-,0,user_rule_missing_or_dash_is_zero
6745,small_bus,-,0,user_rule_missing_or_dash_is_zero
6746,small_bus,-,0,user_rule_missing_or_dash_is_zero
6747,small_bus,-,0,user_rule_missing_or_dash_is_zero
6749,small_bus,-,0,user_rule_missing_or_dash_is_zero
6751,small_bus,-,0,user_rule_missing_or_dash_is_zero
6802,small_bus,-,0,user_rule_missing_or_dash_is_zero
6803,small_bus,-,0,user_rule_missing_or_dash_is_zero
6804,small_bus,-,0,user_rule_missing_or_dash_is_zero
6805,small_bus,-,0,user_rule_missing_or_dash_is_zero
6806,small_bus,-,0,user_rule_missing_or_dash_is_zero
6808,small_bus,-,0,user_rule_missing_or_dash_is_zero
6809,small_bus,-,0,user_rule_missing_or_dash_is_zero
6810,small_bus,-,0,user_rule_missing_or_dash_is_zero
6811,small_bus,-,0,user_rule_missing_or_dash_is_zero
6812,small_bus,-,0,user_rule_missing_or_dash_is_zero
6813,small_bus,-,0,user_rule_missing_or_dash_is_zero
6814,small_bus,-,0,user_rule_missing_or_dash_is_zero
6815,small_bus,-,0,user_rule_missing_or_dash_is_zero
6816,small_bus,-,0,user_rule_missing_or_dash_is_zero
6817,small_bus,-,0,user_rule_missing_or_dash_is_zero
6818,small_bus,-,0,user_rule_missing_or_dash_is_zero
6843,small_bus,-,0,user_rule_missing_or_dash_is_zero
6845,small_bus,-,0,user_rule_missing_or_dash_is_zero
6850,small_bus,-,0,user_rule_missing_or_dash_is_zero
6851,small_bus,-,0,user_rule_missing_or_dash_is_zero
6853,small_bus,-,0,user_rule_missing_or_dash_is_zero
6854,small_bus,-,0,user_rule_missing_or_dash_is_zero
6855,small_bus,-,0,user_rule_missing_or_dash_is_zero
6857,small_bus,-,0,user_rule_missing_or_dash_is_zero
6858,small_bus,-,0,user_rule_missing_or_dash_is_zero
6859,small_bus,-,0,user_rule_missing_or_dash_is_zero
6861,small_bus,-,0,user_rule_missing_or_dash_is_zero
6862,small_bus,-,0,user_rule_missing_or_dash_is_zero
6863,small_bus,-,0,user_rule_missing_or_dash_is_zero
6864,small_bus,-,0,user_rule_missing_or_dash_is_zero
6865,small_bus,-,0,user_rule_missing_or_dash_is_zero
6866,small_bus,-,0,user_rule_missing_or_dash_is_zero
6867,small_bus,-,0,user_rule_missing_or_dash_is_zero
6868,small_bus,-,0,user_rule_missing_or_dash_is_zero
6869,small_bus,-,0,user_rule_missing_or_dash_is_zero
6871,small_bus,-,0,user_rule_missing_or_dash_is_zero
6872,small_bus,-,0,user_rule_missing_or_dash_is_zero
6878,small_bus,-,0,user_rule_missing_or_dash_is_zero
6879,small_bus,-,0,user_rule_missing_or_dash_is_zero
6881,small_bus,-,0,user_rule_missing_or_dash_is_zero
6883,small_bus,-,0,user_rule_missing_or_dash_is_zero
6885,small_bus,-,0,user_rule_missing_or_dash_is_zero
6887,small_bus,-,0,user_rule_missing_or_dash_is_zero
6889,small_bus,-,0,user_rule_missing_or_dash_is_zero
6934,small_bus,-,0,user_rule_missing_or_dash_is_zero
6936,small_bus,-,0,user_rule_missing_or_dash_is_zero
6938,small_bus,-,0,user_rule_missing_or_dash_is_zero
6945,small_bus,-,0,user_rule_missing_or_dash_is_zero
6946,small_bus,-,0,user_rule_missing_or_dash_is_zero
6947,small_bus,-,0,user_rule_missing_or_dash_is_zero
6948,small_bus,-,0,user_rule_missing_or_dash_is_zero
6949,small_bus,-,0,user_rule_missing_or_dash_is_zero
6950,small_bus,-,0,user_rule_missing_or_dash_is_zero
6952,small_bus,-,0,user_rule_missing_or_dash_is_zero
6953,small_bus,-,0,user_rule_missing_or_dash_is_zero
6954,small_bus,-,0,user_rule_missing_or_dash_is_zero
6955,small_bus,-,0,user_rule_missing_or_dash_is_zero
6956,small_bus,-,0,user_rule_missing_or_dash_is_zero
6957,small_bus,-,0,user_rule_missing_or_dash_is_zero
6958,small_bus,-,0,user_rule_missing_or_dash_is_zero
6959,small_bus,-,0,user_rule_missing_or_dash_is_zero
6972,small_bus,-,0,user_rule_missing_or_dash_is_zero
6974,small_bus,-,0,user_rule_missing_or_dash_is_zero
6976,small_bus,-,0,user_rule_missing_or_dash_is_zero
6978,small_bus,-,0,user_rule_missing_or_dash_is_zero
6980,small_bus,-,0,user_rule_missing_or_dash_is_zero
6982,small_bus,-,0,user_rule_missing_or_dash_is_zero
6984,small_bus,-,0,user_rule_missing_or_dash_is_zero
6985,small_bus,-,0,user_rule_missing_or_dash_is_zero
6988,small_bus,-,0,user_rule_missing_or_dash_is_zero
6990,small_bus,-,0,user_rule_missing_or_dash_is_zero
6991,small_bus,-,0,user_rule_missing_or_dash_is_zero
6993,small_bus,-,0,user_rule_missing_or_dash_is_zero
6997,small_bus,-,0,user_rule_missing_or_dash_is_zero
6998,small_bus,-,0,user_rule_missing_or_dash_is_zero
6999,small_bus,-,0,user_rule_missing_or_dash_is_zero
7001,small_bus,-,0,user_rule_missing_or_dash_is_zero
7002,small_bus,-,0,user_rule_missing_or_dash_is_zero
7003,small_bus,-,0,user_rule_missing_or_dash_is_zero
7009,small_bus,-,0,user_rule_missing_or_dash_is_zero
7010,small_bus,-,0,user_rule_missing_or_dash_is_zero
7012,small_bus,-,0,user_rule_missing_or_dash_is_zero
7013,small_bus,-,0,user_rule_missing_or_dash_is_zero
7016,small_bus,-,0,user_rule_missing_or_dash_is_zero
7018,small_bus,-,0,user_rule_missing_or_dash_is_zero
7020,small_bus,-,0,user_rule_missing_or_dash_is_zero
7022,small_bus,-,0,user_rule_missing_or_dash_is_zero
7023,small_bus,-,0,user_rule_missing_or_dash_is_zero
7024,small_bus,-,0,user_rule_missing_or_dash_is_zero
7025,small_bus,-,0,user_rule_missing_or_dash_is_zero
7026,small_bus,-,0,user_rule_missing_or_dash_is_zero
7028,small_bus,-,0,user_rule_missing_or_dash_is_zero
7032,small_bus,-,0,user_rule_missing_or_dash_is_zero
7033,small_bus,-,0,user_rule_missing_or_dash_is_zero
7034,small_bus,-,0,user_rule_missing_or_dash_is_zero
7035,small_bus,-,0,user_rule_missing_or_dash_is_zero
7036,small_bus,-,0,user_rule_missing_or_dash_is_zero
7093,small_bus,-,0,user_rule_missing_or_dash_is_zero
7096,small_bus,-,0,user_rule_missing_or_dash_is_zero
7099,small_bus,-,0,user_rule_missing_or_dash_is_zero
7102,small_bus,-,0,user_rule_missing_or_dash_is_zero
7106,small_bus,-,0,user_rule_missing_or_dash_is_zero
7118,small_bus,-,0,user_rule_missing_or_dash_is_zero
7149,small_bus,-,0,user_rule_missing_or_dash_is_zero
7150,small_bus,-,0,user_rule_missing_or_dash_is_zero
7151,small_bus,-,0,user_rule_missing_or_dash_is_zero
7154,small_bus,-,0,user_rule_missing_or_dash_is_zero
7155,small_bus,-,0,user_rule_missing_or_dash_is_zero
7156,small_bus,-,0,user_rule_missing_or_dash_is_zero
7158,small_bus,-,0,user_rule_missing_or_dash_is_zero
7159,small_bus,-,0,user_rule_missing_or_dash_is_zero
7160,small_bus,-,0,user_rule_missing_or_dash_is_zero
7161,small_bus,-,0,user_rule_missing_or_dash_is_zero
7162,small_bus,-,0,user_rule_missing_or_dash_is_zero
7164,small_bus,-,0,user_rule_missing_or_dash_is_zero
7165,small_bus,-,0,user_rule_missing_or_dash_is_zero
7166,small_bus,-,0,user_rule_missing_or_dash_is_zero
7167,small_bus,-,0,user_rule_missing_or_dash_is_zero
7168,small_bus,-,0,user_rule_missing_or_dash_is_zero
7169,small_bus,-,0,user_rule_missing_or_dash_is_zero
7170,small_bus,-,0,user_rule_missing_or_dash_is_zero
7171,small_bus,-,0,user_rule_missing_or_dash_is_zero
7172,small_bus,-,0,user_rule_missing_or_dash_is_zero
7173,small_bus,-,0,user_rule_missing_or_dash_is_zero
7174,small_bus,-,0,user_rule_missing_or_dash_is_zero
7175,small_bus,-,0,user_rule_missing_or_dash_is_zero
7176,small_bus,-,0,user_rule_missing_or_dash_is_zero
7177,small_bus,-,0,user_rule_missing_or_dash_is_zero
7178,small_bus,-,0,user_rule_missing_or_dash_is_zero
7183,small_bus,-,0,user_rule_missing_or_dash_is_zero
7184,small_bus,-,0,user_rule_missing_or_dash_is_zero
7186,small_bus,-,0,user_rule_missing_or_dash_is_zero
7188,small_bus,-,0,user_rule_missing_or_dash_is_zero
7189,small_bus,-,0,user_rule_missing_or_dash_is_zero
7190,small_bus,-,0,user_rule_missing_or_dash_is_zero
7192,small_bus,-,0,user_rule_missing_or_dash_is_zero
7194,small_bus,-,0,user_rule_missing_or_dash_is_zero
7195,small_bus,-,0,user_rule_missing_or_dash_is_zero
7196,small_bus,-,0,user_rule_missing_or_dash_is_zero
7197,small_bus,-,0,user_rule_missing_or_dash_is_zero
7198,small_bus,-,0,user_rule_missing_or_dash_is_zero
7200,small_bus,-,0,user_rule_missing_or_dash_is_zero
7201,small_bus,-,0,user_rule_missing_or_dash_is_zero
7202,small_bus,-,0,user_rule_missing_or_dash_is_zero
7203,small_bus,-,0,user_rule_missing_or_dash_is_zero
7205,small_bus,-,0,user_rule_missing_or_dash_is_zero
7206,small_bus,-,0,user_rule_missing_or_dash_is_zero
7207,small_bus,-,0,user_rule_missing_or_dash_is_zero
7208,small_bus,-,0,user_rule_missing_or_dash_is_zero
7210,small_bus,-,0,user_rule_missing_or_dash_is_zero
7211,small_bus,-,0,user_rule_missing_or_dash_is_zero
7213,small_bus,-,0,user_rule_missing_or_dash_is_zero
7214,small_bus,-,0,user_rule_missing_or_dash_is_zero
7215,small_bus,-,0,user_rule_missing_or_dash_is_zero
7216,small_bus,-,0,user_rule_missing_or_dash_is_zero
7217,small_bus,-,0,user_rule_missing_or_dash_is_zero
