source_excel_row,id,survey_date,Date,month,year,covid_period,intersection,road,period,time_period,passenger_car,pickup_van,large_bus,small_bus,truck,tuk_tuk,Unnamed: 16,Unnamed: 17,source_sha256,source_sheet,intersection_key,road_key,report_day,report_month,report_year,report_date,survey_date_parsed,survey_month,survey_year,report_quarter,start_time,end_time,period_hours,time_key,passenger_car_clean,passenger_car_zero_assumed,pickup_van_clean,pickup_van_zero_assumed,large_bus_clean,large_bus_zero_assumed,small_bus_clean,small_bus_zero_assumed,truck_clean,truck_zero_assumed,tuk_tuk_clean,tuk_tuk_zero_assumed,has_assumed_zero,numeric_unresolved,numeric_negative,numeric_fractional,exact_repeat,repeated_survey_key,repeated_report_key,candidate_eligible,vehicle_total,vehicles_per_hour
6457,6456,11/2/2021,11,2,2021,โควิด,ประชาธรรม,ประชาอุทิศ,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),2504,547,43,0,63,8,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ประชาธรรม,ประชาอุทิศ,11,2,2021,2021-02-11,2021-02-11,2,2021,1,07:00,09:00,2.0,07:00-09:00,2504.0,False,547.0,False,43.0,False,0,False,63,False,8,False,False,False,False,False,False,False,False,True,3165.0,1582.5
6462,6461,15/2/2021,15,2,2021,โควิด,ราชวัตร,พระรามที่ 5,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),1882,548,14,0,10,54,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ราชวัตร,พระรามที่ 5,15,2,2021,2021-02-15,2021-02-15,2,2021,1,07:00,09:00,2.0,07:00-09:00,1882.0,False,548.0,False,14.0,False,0,False,10,False,54,False,False,False,False,False,False,False,False,True,2508.0,1254.0
6463,6462,15/2/2021,15,2,2021,โควิด,ราชวัตร,นครไชยศรี,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),1033,232,19,26,3,104,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ราชวัตร,นครไชยศรี,15,2,2021,2021-02-15,2021-02-15,2,2021,1,07:00,09:00,2.0,07:00-09:00,1033.0,False,232.0,False,19.0,False,26,False,3,False,104,False,False,False,False,False,False,False,False,True,1417.0,708.5
6468,6467,16/2/2021,16,2,2021,โควิด,เฉลิมเผ่า,อังรีดูนังต์,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),1009,222,30,-,-,6,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เฉลิมเผ่า,อังรีดูนังต์,16,2,2021,2021-02-16,2021-02-16,2,2021,1,07:00,09:00,2.0,07:00-09:00,1009.0,False,222.0,False,30.0,False,0,True,0,True,6,False,True,False,False,False,False,False,False,True,1267.0,633.5
6469,6468,16/2/2021,16,2,2021,โควิด,เฉลิมเผ่า,พระรามที่ 1,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),3582,552,198,1,12,45,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เฉลิมเผ่า,พระรามที่ 1,16,2,2021,2021-02-16,2021-02-16,2,2021,1,07:00,09:00,2.0,07:00-09:00,3582.0,False,552.0,False,198.0,False,1,False,12,False,45,False,False,False,False,False,False,False,False,True,4390.0,2195.0
6470,6469,16/2/2021,16,2,2021,โควิด,เฉลิมเผ่า,อังรีดูนังต์,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),1643,209,36,-,1,36,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เฉลิมเผ่า,อังรีดูนังต์,16,2,2021,2021-02-16,2021-02-16,2,2021,1,16:00,19:00,3.0,16:00-19:00,1643.0,False,209.0,False,36.0,False,0,True,1,False,36,False,True,False,False,False,False,False,False,True,1925.0,641.6666666666666
6472,6471,16/2/2021,16,2,2021,โควิด,เฉลิมเผ่า,อังรีดูนังต์,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),4576,879,96,-,8,48,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,เฉลิมเผ่า,อังรีดูนังต์,16,2,2021,2021-02-16,2021-02-16,2,2021,1,09:00,16:00,7.0,09:00-16:00,4576.0,False,879.0,False,96.0,False,0,True,8,False,48,False,True,False,False,False,False,False,False,True,5607.0,801.0
6477,6476,17/2/2021,17,2,2021,โควิด,โพธิ์สามต้น,อิสรภาพ,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),2621,508,81,-,17,274,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,โพธิ์สามต้น,อิสรภาพ,17,2,2021,2021-02-17,2021-02-17,2,2021,1,07:00,09:00,2.0,07:00-09:00,2621.0,False,508.0,False,81.0,False,0,True,17,False,274,False,True,False,False,False,False,False,False,True,3501.0,1750.5
6478,6477,17/2/2021,17,2,2021,โควิด,โพธิ์สามต้น,วังเดิม,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),412,125,22,-,5,14,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,โพธิ์สามต้น,วังเดิม,17,2,2021,2021-02-17,2021-02-17,2,2021,1,07:00,09:00,2.0,07:00-09:00,412.0,False,125.0,False,22.0,False,0,True,5,False,14,False,True,False,False,False,False,False,False,True,578.0,289.0
6484,6483,18/2/2021,18,2,2021,โควิด,จันทน์ - นราธิวาส,จันทน์,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),1460,405,44,-,31,14,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,จันทน์ - นราธิวาส,จันทน์,18,2,2021,2021-02-18,2021-02-18,2,2021,1,07:00,09:00,2.0,07:00-09:00,1460.0,False,405.0,False,44.0,False,0,True,31,False,14,False,True,False,False,False,False,False,False,True,1954.0,977.0
6486,6485,18/2/2021,18,2,2021,โควิด,จันทน์ - นราธิวาส,จันทน์,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),1987,648,42,-,65,49,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,จันทน์ - นราธิวาส,จันทน์,18,2,2021,2021-02-18,2021-02-18,2,2021,1,16:00,19:00,3.0,16:00-19:00,1987.0,False,648.0,False,42.0,False,0,True,65,False,49,False,True,False,False,False,False,False,False,True,2791.0,930.3333333333334
6488,6487,18/2/2021,18,2,2021,โควิด,จันทน์ - นราธิวาส,จันทน์,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),4809,1509,129,-,143,67,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,จันทน์ - นราธิวาส,จันทน์,18,2,2021,2021-02-18,2021-02-18,2,2021,1,09:00,16:00,7.0,09:00-16:00,4809.0,False,1509.0,False,129.0,False,0,True,143,False,67,False,True,False,False,False,False,False,False,True,6657.0,951.0
6489,6488,19/2/2021,19,2,2021,โควิด,ประชาเกษม,ประชาธิปไตย,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),3058,677,40,39,23,77,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ประชาเกษม,ประชาธิปไตย,19,2,2021,2021-02-19,2021-02-19,2,2021,1,07:00,09:00,2.0,07:00-09:00,3058.0,False,677.0,False,40.0,False,39,False,23,False,77,False,False,False,False,False,False,False,False,True,3914.0,1957.0
6490,6489,19/2/2021,19,2,2021,โควิด,ประชาเกษม,นครราชสีมา,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),401,98,15,19,2,12,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ประชาเกษม,นครราชสีมา,19,2,2021,2021-02-19,2021-02-19,2,2021,1,07:00,09:00,2.0,07:00-09:00,401.0,False,98.0,False,15.0,False,19,False,2,False,12,False,False,False,False,False,False,False,False,True,547.0,273.5
6491,6490,19/2/2021,19,2,2021,โควิด,ประชาเกษม,กรุงเกษม,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),831,148,37,0,7,127,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ประชาเกษม,กรุงเกษม,19,2,2021,2021-02-19,2021-02-19,2,2021,1,07:00,09:00,2.0,07:00-09:00,831.0,False,148.0,False,37.0,False,0,False,7,False,127,False,False,False,False,False,False,False,False,True,1150.0,575.0
6498,6497,22/2/2021,22,2,2021,โควิด,ราชวงศ์,ราชวงศ์,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),485,131,35,0,4,120,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ราชวงศ์,ราชวงศ์,22,2,2021,2021-02-22,2021-02-22,2,2021,1,07:00,09:00,2.0,07:00-09:00,485.0,False,131.0,False,35.0,False,0,False,4,False,120,False,False,False,False,False,False,False,False,True,775.0,387.5
6499,6498,22/2/2021,22,2,2021,โควิด,ราชวงศ์,เยาวราช,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),2154,563,107,56,34,224,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ราชวงศ์,เยาวราช,22,2,2021,2021-02-22,2021-02-22,2,2021,1,07:00,09:00,2.0,07:00-09:00,2154.0,False,563.0,False,107.0,False,56,False,34,False,224,False,False,False,False,False,False,False,False,True,3138.0,1569.0
6516,6515,24/2/2021,24,2,2021,โควิด,ลาดปลาเค้า,ลาดปลาเค้า,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),614,152,0,0,18,0,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ลาดปลาเค้า,ลาดปลาเค้า,24,2,2021,2021-02-24,2021-02-24,2,2021,1,07:00,09:00,2.0,07:00-09:00,614.0,False,152.0,False,0.0,False,0,False,18,False,0,False,False,False,False,False,False,False,False,True,784.0,392.0
6517,6516,24/2/2021,24,2,2021,โควิด,ลาดปลาเค้า,รามอินทรา,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),7234,2657,91,15,67,15,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ลาดปลาเค้า,รามอินทรา,24,2,2021,2021-02-24,2021-02-24,2,2021,1,07:00,09:00,2.0,07:00-09:00,7234.0,False,2657.0,False,91.0,False,15,False,67,False,15,False,False,False,False,False,False,False,False,True,10079.0,5039.5
6518,6517,24/2/2021,24,2,2021,โควิด,ลาดปลาเค้า,ลาดปลาเค้า,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),916,287,0,0,24,1,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ลาดปลาเค้า,ลาดปลาเค้า,24,2,2021,2021-02-24,2021-02-24,2,2021,1,16:00,19:00,3.0,16:00-19:00,916.0,False,287.0,False,0.0,False,0,False,24,False,1,False,False,False,False,False,False,False,False,True,1228.0,409.3333333333333
6519,6518,24/2/2021,24,2,2021,โควิด,ลาดปลาเค้า,รามอินทรา,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),12176,5262,171,14,201,13,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ลาดปลาเค้า,รามอินทรา,24,2,2021,2021-02-24,2021-02-24,2,2021,1,16:00,19:00,3.0,16:00-19:00,12176.0,False,5262.0,False,171.0,False,14,False,201,False,13,False,False,False,False,False,False,False,False,True,17837.0,5945.666666666667
6520,6519,24/2/2021,24,2,2021,โควิด,ลาดปลาเค้า,ลาดปลาเค้า,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),2651,786,0,0,86,3,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ลาดปลาเค้า,ลาดปลาเค้า,24,2,2021,2021-02-24,2021-02-24,2,2021,1,09:00,16:00,7.0,09:00-16:00,2651.0,False,786.0,False,0.0,False,0,False,86,False,3,False,False,False,False,False,False,False,False,True,3526.0,503.7142857142857
6521,6520,24/2/2021,24,2,2021,โควิด,ลาดปลาเค้า,รามอินทรา,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),24849,11558,406,69,1410,26,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ลาดปลาเค้า,รามอินทรา,24,2,2021,2021-02-24,2021-02-24,2,2021,1,09:00,16:00,7.0,09:00-16:00,24849.0,False,11558.0,False,406.0,False,69,False,1410,False,26,False,False,False,False,False,False,False,False,True,38318.0,5474.0
6522,6521,25/2/2021,25,2,2021,โควิด,ใต้ด่วนพระราม 4,เชื้อเพลิง,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),2485,449,2,1,5,1,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ใต้ด่วนพระราม 4,เชื้อเพลิง,25,2,2021,2021-02-25,2021-02-25,2,2021,1,07:00,09:00,2.0,07:00-09:00,2485.0,False,449.0,False,2.0,False,1,False,5,False,1,False,False,False,False,False,False,False,False,True,2943.0,1471.5
6523,6522,25/2/2021,25,2,2021,โควิด,ใต้ด่วนพระราม 4,ทางด่วน,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),1855,292,0,0,6,0,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ใต้ด่วนพระราม 4,ทางด่วน,25,2,2021,2021-02-25,2021-02-25,2,2021,1,07:00,09:00,2.0,07:00-09:00,1855.0,False,292.0,False,0.0,False,0,False,6,False,0,False,False,False,False,False,False,False,False,True,2153.0,1076.5
6524,6523,25/2/2021,25,2,2021,โควิด,ใต้ด่วนพระราม 4,พระรามที่ 4,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),7737,1664,145,38,86,99,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ใต้ด่วนพระราม 4,พระรามที่ 4,25,2,2021,2021-02-25,2021-02-25,2,2021,1,07:00,09:00,2.0,07:00-09:00,7737.0,False,1664.0,False,145.0,False,38,False,86,False,99,False,False,False,False,False,False,False,False,True,9769.0,4884.5
6525,6524,25/2/2021,25,2,2021,โควิด,ใต้ด่วนพระราม 4,เชื้อเพลิง,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),3176,928,1,0,81,0,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ใต้ด่วนพระราม 4,เชื้อเพลิง,25,2,2021,2021-02-25,2021-02-25,2,2021,1,16:00,19:00,3.0,16:00-19:00,3176.0,False,928.0,False,1.0,False,0,False,81,False,0,False,False,False,False,False,False,False,False,True,4186.0,1395.3333333333333
6526,6525,25/2/2021,25,2,2021,โควิด,ใต้ด่วนพระราม 4,ทางด่วน,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),1119,454,1,0,2,0,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ใต้ด่วนพระราม 4,ทางด่วน,25,2,2021,2021-02-25,2021-02-25,2,2021,1,16:00,19:00,3.0,16:00-19:00,1119.0,False,454.0,False,1.0,False,0,False,2,False,0,False,False,False,False,False,False,False,False,True,1576.0,525.3333333333334
6527,6526,25/2/2021,25,2,2021,โควิด,ใต้ด่วนพระราม 4,พระรามที่ 4,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),14155,3443,242,72,193,108,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ใต้ด่วนพระราม 4,พระรามที่ 4,25,2,2021,2021-02-25,2021-02-25,2,2021,1,16:00,19:00,3.0,16:00-19:00,14155.0,False,3443.0,False,242.0,False,72,False,193,False,108,False,False,False,False,False,False,False,False,True,18213.0,6071.0
6528,6527,25/2/2021,25,2,2021,โควิด,ใต้ด่วนพระราม 4,เชื้อเพลิง,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),7113,2116,2,0,141,7,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ใต้ด่วนพระราม 4,เชื้อเพลิง,25,2,2021,2021-02-25,2021-02-25,2,2021,1,09:00,16:00,7.0,09:00-16:00,7113.0,False,2116.0,False,2.0,False,0,False,141,False,7,False,False,False,False,False,False,False,False,True,9379.0,1339.857142857143
6529,6528,25/2/2021,25,2,2021,โควิด,ใต้ด่วนพระราม 4,ทางด่วน,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),4180,1150,1,0,14,0,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ใต้ด่วนพระราม 4,ทางด่วน,25,2,2021,2021-02-25,2021-02-25,2,2021,1,09:00,16:00,7.0,09:00-16:00,4180.0,False,1150.0,False,1.0,False,0,False,14,False,0,False,False,False,False,False,False,False,False,True,5345.0,763.5714285714286
6530,6529,25/2/2021,25,2,2021,โควิด,ใต้ด่วนพระราม 4,พระรามที่ 4,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),28881,8347,421,143,619,329,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ใต้ด่วนพระราม 4,พระรามที่ 4,25,2,2021,2021-02-25,2021-02-25,2,2021,1,09:00,16:00,7.0,09:00-16:00,28881.0,False,8347.0,False,421.0,False,143,False,619,False,329,False,False,False,False,False,False,False,False,True,38740.0,5534.285714285715
6537,6536,2/3/2021,2,3,2021,โควิด,ดาวคะนอง,สมเด็จพระเจ้าตากสิน,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),7757,2289,340,75,116,302,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ดาวคะนอง,สมเด็จพระเจ้าตากสิน,2,3,2021,2021-03-02,2021-03-02,3,2021,1,07:00,09:00,2.0,07:00-09:00,7757.0,False,2289.0,False,340.0,False,75,False,116,False,302,False,False,False,False,False,False,False,False,True,10879.0,5439.5
6538,6537,2/3/2021,2,3,2021,โควิด,ดาวคะนอง,จอมทอง,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),970,184,15,-,1,173,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ดาวคะนอง,จอมทอง,2,3,2021,2021-03-02,2021-03-02,3,2021,1,07:00,09:00,2.0,07:00-09:00,970.0,False,184.0,False,15.0,False,0,True,1,False,173,False,True,False,False,False,False,False,False,True,1343.0,671.5
6539,6538,2/3/2021,2,3,2021,โควิด,ดาวคะนอง,สมเด็จพระเจ้าตากสิน,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),12448,5032,398,139,186,447,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ดาวคะนอง,สมเด็จพระเจ้าตากสิน,2,3,2021,2021-03-02,2021-03-02,3,2021,1,16:00,19:00,3.0,16:00-19:00,12448.0,False,5032.0,False,398.0,False,139,False,186,False,447,False,False,False,False,False,False,False,False,True,18650.0,6216.666666666667
6540,6539,2/3/2021,2,3,2021,โควิด,ดาวคะนอง,จอมทอง,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),904,210,12,-,3,217,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ดาวคะนอง,จอมทอง,2,3,2021,2021-03-02,2021-03-02,3,2021,1,16:00,19:00,3.0,16:00-19:00,904.0,False,210.0,False,12.0,False,0,True,3,False,217,False,True,False,False,False,False,False,False,True,1346.0,448.6666666666667
6541,6540,2/3/2021,2,3,2021,โควิด,ดาวคะนอง,สมเด็จพระเจ้าตากสิน,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),20490,8273,781,220,693,720,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ดาวคะนอง,สมเด็จพระเจ้าตากสิน,2,3,2021,2021-03-02,2021-03-02,3,2021,1,09:00,16:00,7.0,09:00-16:00,20490.0,False,8273.0,False,781.0,False,220,False,693,False,720,False,False,False,False,False,False,False,False,True,31177.0,4453.857142857143
6542,6541,2/3/2021,2,3,2021,โควิด,ดาวคะนอง,จอมทอง,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),2538,579,39,-,15,538,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ดาวคะนอง,จอมทอง,2,3,2021,2021-03-02,2021-03-02,3,2021,1,09:00,16:00,7.0,09:00-16:00,2538.0,False,579.0,False,39.0,False,0,True,15,False,538,False,True,False,False,False,False,False,False,True,3709.0,529.8571428571429
6543,6542,3/3/2021,3,3,2021,โควิด,กำแพงเพชร,พหลโยธิน,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),8577,1332,390,32,24,67,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,กำแพงเพชร,พหลโยธิน,3,3,2021,2021-03-03,2021-03-03,3,2021,1,07:00,09:00,2.0,07:00-09:00,8577.0,False,1332.0,False,390.0,False,32,False,24,False,67,False,False,False,False,False,False,False,False,True,10422.0,5211.0
6544,6543,3/3/2021,3,3,2021,โควิด,กำแพงเพชร,กำแพงเพชร,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),2493,612,116,53,16,22,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,กำแพงเพชร,กำแพงเพชร,3,3,2021,2021-03-03,2021-03-03,3,2021,1,07:00,09:00,2.0,07:00-09:00,2493.0,False,612.0,False,116.0,False,53,False,16,False,22,False,False,False,False,False,False,False,False,True,3312.0,1656.0
6546,6545,3/3/2021,3,3,2021,โควิด,กำแพงเพชร,พหลโยธิน,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),10083,1994,548,44,49,99,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,กำแพงเพชร,พหลโยธิน,3,3,2021,2021-03-03,2021-03-03,3,2021,1,16:00,19:00,3.0,16:00-19:00,10083.0,False,1994.0,False,548.0,False,44,False,49,False,99,False,False,False,False,False,False,False,False,True,12817.0,4272.333333333333
6547,6546,3/3/2021,3,3,2021,โควิด,กำแพงเพชร,กำแพงเพชร,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),4396,1128,199,36,34,24,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,กำแพงเพชร,กำแพงเพชร,3,3,2021,2021-03-03,2021-03-03,3,2021,1,16:00,19:00,3.0,16:00-19:00,4396.0,False,1128.0,False,199.0,False,36,False,34,False,24,False,False,False,False,False,False,False,False,True,5817.0,1939.0
6549,6548,3/3/2021,3,3,2021,โควิด,กำแพงเพชร,พหลโยธิน,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),21735,5959,1353,103,348,238,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,กำแพงเพชร,พหลโยธิน,3,3,2021,2021-03-03,2021-03-03,3,2021,1,09:00,16:00,7.0,09:00-16:00,21735.0,False,5959.0,False,1353.0,False,103,False,348,False,238,False,False,False,False,False,False,False,False,True,29736.0,4248.0
6550,6549,3/3/2021,3,3,2021,โควิด,กำแพงเพชร,กำแพงเพชร,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),9669,3108,434,144,136,65,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,กำแพงเพชร,กำแพงเพชร,3,3,2021,2021-03-03,2021-03-03,3,2021,1,09:00,16:00,7.0,09:00-16:00,9669.0,False,3108.0,False,434.0,False,144,False,136,False,65,False,False,False,False,False,False,False,False,True,13556.0,1936.5714285714287
6552,6551,4/3/2021,4,3,2021,โควิด,บางยี่เรือ,เทอดไท,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),841,173,27,3,5,82,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางยี่เรือ,เทอดไท,4,3,2021,2021-03-04,2021-03-04,3,2021,1,07:00,09:00,2.0,07:00-09:00,841.0,False,173.0,False,27.0,False,3,False,5,False,82,False,False,False,False,False,False,False,False,True,1131.0,565.5
6553,6552,4/3/2021,4,3,2021,โควิด,บางยี่เรือ,เพชรเกษม,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),3483,454,44,-,12,73,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางยี่เรือ,เพชรเกษม,4,3,2021,2021-03-04,2021-03-04,3,2021,1,07:00,09:00,2.0,07:00-09:00,3483.0,False,454.0,False,44.0,False,0,True,12,False,73,False,True,False,False,False,False,False,False,True,4066.0,2033.0
6554,6553,4/3/2021,4,3,2021,โควิด,บางยี่เรือ,อินทรพิทักษ์,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),1327,215,59,20,9,104,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางยี่เรือ,อินทรพิทักษ์,4,3,2021,2021-03-04,2021-03-04,3,2021,1,07:00,09:00,2.0,07:00-09:00,1327.0,False,215.0,False,59.0,False,20,False,9,False,104,False,False,False,False,False,False,False,False,True,1734.0,867.0
6555,6554,4/3/2021,4,3,2021,โควิด,บางยี่เรือ,เทอดไท,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),764,147,51,3,16,132,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางยี่เรือ,เทอดไท,4,3,2021,2021-03-04,2021-03-04,3,2021,1,16:00,19:00,3.0,16:00-19:00,764.0,False,147.0,False,51.0,False,3,False,16,False,132,False,False,False,False,False,False,False,False,True,1113.0,371.0
