source_excel_row,id,survey_date,Date,month,year,Lockdown,Not Lockdown,covid_period,intersection,road,period,time_period,passenger_car,pickup_van,large_bus,small_bus,truck,tuk_tuk,source_sha256,source_sheet,intersection_key,road_key,report_day,report_month,report_year,report_date,survey_date_parsed,survey_month,survey_year,report_quarter,start_time,end_time,period_hours,time_key,passenger_car_clean,passenger_car_zero_assumed,pickup_van_clean,pickup_van_zero_assumed,large_bus_clean,large_bus_zero_assumed,small_bus_clean,small_bus_zero_assumed,truck_clean,truck_zero_assumed,tuk_tuk_clean,tuk_tuk_zero_assumed,has_assumed_zero,numeric_unresolved,numeric_negative,numeric_fractional,exact_repeat,repeated_survey_key,repeated_report_key,candidate_eligible
15594,15593,4 /8/2025,4,8,2025,0,1,หลังโควิด,เสนานิคม1-เสนานิคม1ซอย12,เสนานิคม1,เร่งด่วนเช้า,เร่งด่วนเช้า ( 07.00-09.00 ),2504.0,378.0,1.0,0,10,226,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,เสนานิคม1-เสนานิคม1ซอย12,เสนานิคม1,4,8,2025,2025-08-04,2025-08-04,8,2025,3,07:00,09:00,2.0,07:00-09:00,2504.0,False,378.0,False,1.0,False,0,False,10,False,226,False,False,False,False,False,True,True,True,False
15595,15594,4 /8/2025,4,8,2025,0,1,หลังโควิด,เสนานิคม1-เสนานิคม1ซอย12,เสนานิคม1,นอกเร่งด่วน,นอกเร่งด่วน ( 09.00-17.00 ),7429.0,2207.0,0.0,0,72,600,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,เสนานิคม1-เสนานิคม1ซอย12,เสนานิคม1,4,8,2025,2025-08-04,2025-08-04,8,2025,3,09:00,17:00,8.0,09:00-17:00,7429.0,False,2207.0,False,0.0,False,0,False,72,False,600,False,False,False,False,False,True,True,True,False
15596,15595,4 /8/2025,4,8,2025,0,1,หลังโควิด,เสนานิคม1-เสนานิคม1ซอย12,เสนานิคม1,เร่งด่วนเย็น,เร่งด่วนเย็น ( 17.00-19.00 ),2026.0,476.0,0.0,0,6,205,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,เสนานิคม1-เสนานิคม1ซอย12,เสนานิคม1,4,8,2025,2025-08-04,2025-08-04,8,2025,3,17:00,19:00,2.0,17:00-19:00,2026.0,False,476.0,False,0.0,False,0,False,6,False,205,False,False,False,False,False,True,True,True,False
15597,15596,5 /8/2025,5,8,2025,0,1,หลังโควิด,สามแยกพิชัย,พิชัย,เร่งด่วนเช้า,เร่งด่วนเช้า ( 07.00-09.00 ),218.0,63.0,10.0,0,6,5,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,สามแยกพิชัย,พิชัย,5,8,2025,2025-08-05,2025-08-05,8,2025,3,07:00,09:00,2.0,07:00-09:00,218.0,False,63.0,False,10.0,False,0,False,6,False,5,False,False,False,False,False,True,True,True,False
15598,15597,5 /8/2025,5,8,2025,0,1,หลังโควิด,สามแยกพิชัย,พิชัย,นอกเร่งด่วน,นอกเร่งด่วน ( 09.00-17.00 ),687.0,379.0,28.0,0,19,11,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,สามแยกพิชัย,พิชัย,5,8,2025,2025-08-05,2025-08-05,8,2025,3,09:00,17:00,8.0,09:00-17:00,687.0,False,379.0,False,28.0,False,0,False,19,False,11,False,False,False,False,False,True,True,True,False
15599,15598,5 /8/2025,5,8,2025,0,1,หลังโควิด,สามแยกพิชัย,พิชัย,เร่งด่วนเย็น,เร่งด่วนเย็น ( 17.00-19.00 ),135.0,104.0,5.0,0,4,0,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,สามแยกพิชัย,พิชัย,5,8,2025,2025-08-05,2025-08-05,8,2025,3,17:00,19:00,2.0,17:00-19:00,135.0,False,104.0,False,5.0,False,0,False,4,False,0,False,False,False,False,False,True,True,True,False
15600,15599,5 /8/2025,5,8,2025,0,1,หลังโควิด,สามแยกพิชัย,อำนวยสงคราม,เร่งด่วนเช้า,เร่งด่วนเช้า ( 07.00-09.00 ),1746.0,350.0,14.0,0,14,11,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,สามแยกพิชัย,อำนวยสงคราม,5,8,2025,2025-08-05,2025-08-05,8,2025,3,07:00,09:00,2.0,07:00-09:00,1746.0,False,350.0,False,14.0,False,0,False,14,False,11,False,False,False,False,False,True,True,True,False
15601,15600,5 /8/2025,5,8,2025,0,1,หลังโควิด,สามแยกพิชัย,อำนวยสงคราม,นอกเร่งด่วน,นอกเร่งด่วน ( 09.00-17.00 ),4207.0,1447.0,41.0,0,54,36,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,สามแยกพิชัย,อำนวยสงคราม,5,8,2025,2025-08-05,2025-08-05,8,2025,3,09:00,17:00,8.0,09:00-17:00,4207.0,False,1447.0,False,41.0,False,0,False,54,False,36,False,False,False,False,False,True,True,True,False
15602,15601,5 /8/2025,5,8,2025,0,1,หลังโควิด,สามแยกพิชัย,อำนวยสงคราม,เร่งด่วนเย็น,เร่งด่วนเย็น ( 17.00-19.00 ),1242.0,434.0,10.0,0,2,7,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,สามแยกพิชัย,อำนวยสงคราม,5,8,2025,2025-08-05,2025-08-05,8,2025,3,17:00,19:00,2.0,17:00-19:00,1242.0,False,434.0,False,10.0,False,0,False,2,False,7,False,False,False,False,False,True,True,True,False
15603,15602,6 /8/2025,6,8,2025,0,1,หลังโควิด,กม.11,กำแพงเพชร2,เร่งด่วนเช้า,เร่งด่วนเช้า ( 07.00-09.00 ),6407.0,1216.0,230.0,97,22,8,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,กม.11,กำแพงเพชร2,6,8,2025,2025-08-06,2025-08-06,8,2025,3,07:00,09:00,2.0,07:00-09:00,6407.0,False,1216.0,False,230.0,False,97,False,22,False,8,False,False,False,False,False,True,True,True,False
15604,15603,6 /8/2025,6,8,2025,0,1,หลังโควิด,กม.11,กำแพงเพชร2,นอกเร่งด่วน,นอกเร่งด่วน ( 09.00-17.00 ),21265.0,6205.0,773.0,499,265,31,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,กม.11,กำแพงเพชร2,6,8,2025,2025-08-06,2025-08-06,8,2025,3,09:00,17:00,8.0,09:00-17:00,21265.0,False,6205.0,False,773.0,False,499,False,265,False,31,False,False,False,False,False,True,True,True,False
15605,15604,6 /8/2025,6,8,2025,0,1,หลังโควิด,กม.11,กำแพงเพชร2,เร่งด่วนเย็น,เร่งด่วนเย็น ( 17.00-19.00 ),5811.0,1803.0,193.0,84,57,11,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,กม.11,กำแพงเพชร2,6,8,2025,2025-08-06,2025-08-06,8,2025,3,17:00,19:00,2.0,17:00-19:00,5811.0,False,1803.0,False,193.0,False,84,False,57,False,11,False,False,False,False,False,True,True,True,False
15606,15605,6 /8/2025,6,8,2025,0,1,หลังโควิด,กม.11,นิคมรถไฟสาย1,เร่งด่วนเช้า,เร่งด่วนเช้า ( 07.00-09.00 ),166.0,24.0,0.0,1,2,1,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,กม.11,นิคมรถไฟสาย1,6,8,2025,2025-08-06,2025-08-06,8,2025,3,07:00,09:00,2.0,07:00-09:00,166.0,False,24.0,False,0.0,False,1,False,2,False,1,False,False,False,False,False,True,True,True,False
15607,15606,6 /8/2025,6,8,2025,0,1,หลังโควิด,กม.11,นิคมรถไฟสาย1,นอกเร่งด่วน,นอกเร่งด่วน ( 09.00-17.00 ),508.0,154.0,0.0,4,43,3,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,กม.11,นิคมรถไฟสาย1,6,8,2025,2025-08-06,2025-08-06,8,2025,3,09:00,17:00,8.0,09:00-17:00,508.0,False,154.0,False,0.0,False,4,False,43,False,3,False,False,False,False,False,True,True,True,False
15608,15607,6 /8/2025,6,8,2025,0,1,หลังโควิด,กม.11,นิคมรถไฟสาย1,เร่งด่วนเย็น,เร่งด่วนเย็น ( 17.00-19.00 ),146.0,33.0,0.0,1,3,1,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,กม.11,นิคมรถไฟสาย1,6,8,2025,2025-08-06,2025-08-06,8,2025,3,17:00,19:00,2.0,17:00-19:00,146.0,False,33.0,False,0.0,False,1,False,3,False,1,False,False,False,False,False,True,True,True,False
15609,15608,7 /8/2025,7,8,2025,0,1,หลังโควิด,สวรรคโลก-สุคันธาราม,สวรรคโลก,เร่งด่วนเช้า,เร่งด่วนเช้า ( 07.00-09.00 ),2806.0,385.0,10.0,0,6,14,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,สวรรคโลก-สุคันธาราม,สวรรคโลก,7,8,2025,2025-08-07,2025-08-07,8,2025,3,07:00,09:00,2.0,07:00-09:00,2806.0,False,385.0,False,10.0,False,0,False,6,False,14,False,False,False,False,False,True,True,True,False
15610,15609,7 /8/2025,7,8,2025,0,1,หลังโควิด,สวรรคโลก-สุคันธาราม,สวรรคโลก,นอกเร่งด่วน,นอกเร่งด่วน ( 09.00-17.00 ),9212.0,2388.0,31.0,17,53,55,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,สวรรคโลก-สุคันธาราม,สวรรคโลก,7,8,2025,2025-08-07,2025-08-07,8,2025,3,09:00,17:00,8.0,09:00-17:00,9212.0,False,2388.0,False,31.0,False,17,False,53,False,55,False,False,False,False,False,True,True,True,False
15611,15610,7 /8/2025,7,8,2025,0,1,หลังโควิด,สวรรคโลก-สุคันธาราม,สวรรคโลก,เร่งด่วนเย็น,เร่งด่วนเย็น ( 17.00-19.00 ),2330.0,584.0,4.0,1,8,17,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,สวรรคโลก-สุคันธาราม,สวรรคโลก,7,8,2025,2025-08-07,2025-08-07,8,2025,3,17:00,19:00,2.0,17:00-19:00,2330.0,False,584.0,False,4.0,False,1,False,8,False,17,False,False,False,False,False,True,True,True,False
15612,15611,7 /8/2025,7,8,2025,0,1,หลังโควิด,สวรรคโลก-สุคันธาราม,สุคันธาราม,เร่งด่วนเช้า,เร่งด่วนเช้า ( 07.00-09.00 ),27.0,6.0,0.0,0,0,7,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,สวรรคโลก-สุคันธาราม,สุคันธาราม,7,8,2025,2025-08-07,2025-08-07,8,2025,3,07:00,09:00,2.0,07:00-09:00,27.0,False,6.0,False,0.0,False,0,False,0,False,7,False,False,False,False,False,True,True,True,False
15613,15612,7 /8/2025,7,8,2025,0,1,หลังโควิด,สวรรคโลก-สุคันธาราม,สุคันธาราม,นอกเร่งด่วน,นอกเร่งด่วน ( 09.00-17.00 ),69.0,33.0,0.0,0,4,23,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,สวรรคโลก-สุคันธาราม,สุคันธาราม,7,8,2025,2025-08-07,2025-08-07,8,2025,3,09:00,17:00,8.0,09:00-17:00,69.0,False,33.0,False,0.0,False,0,False,4,False,23,False,False,False,False,False,True,True,True,False
15614,15613,7 /8/2025,7,8,2025,0,1,หลังโควิด,สวรรคโลก-สุคันธาราม,สุคันธาราม,เร่งด่วนเย็น,เร่งด่วนเย็น ( 17.00-19.00 ),19.0,12.0,0.0,0,1,5,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,สวรรคโลก-สุคันธาราม,สุคันธาราม,7,8,2025,2025-08-07,2025-08-07,8,2025,3,17:00,19:00,2.0,17:00-19:00,19.0,False,12.0,False,0.0,False,0,False,1,False,5,False,False,False,False,False,True,True,True,False
15615,15614,8 /8/2025,8,8,2025,0,1,หลังโควิด,ประชาราษฎร์บำเพ็ญ,ประชาอุทิศ,เร่งด่วนเช้า,เร่งด่วนเช้า ( 07.00-09.00 ),704.0,162.0,6.0,0,7,15,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,ประชาราษฎร์บำเพ็ญ,ประชาอุทิศ,8,8,2025,2025-08-08,2025-08-08,8,2025,3,07:00,09:00,2.0,07:00-09:00,704.0,False,162.0,False,6.0,False,0,False,7,False,15,False,False,False,False,False,True,True,True,False
15616,15615,8 /8/2025,8,8,2025,0,1,หลังโควิด,ประชาราษฎร์บำเพ็ญ,ประชาอุทิศ,นอกเร่งด่วน,นอกเร่งด่วน ( 09.00-17.00 ),2328.0,765.0,15.0,0,23,33,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,ประชาราษฎร์บำเพ็ญ,ประชาอุทิศ,8,8,2025,2025-08-08,2025-08-08,8,2025,3,09:00,17:00,8.0,09:00-17:00,2328.0,False,765.0,False,15.0,False,0,False,23,False,33,False,False,False,False,False,True,True,True,False
15617,15616,8 /8/2025,8,8,2025,0,1,หลังโควิด,ประชาราษฎร์บำเพ็ญ,ประชาอุทิศ,เร่งด่วนเย็น,เร่งด่วนเย็น ( 17.00-19.00 ),530.0,153.0,2.0,0,4,4,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,ประชาราษฎร์บำเพ็ญ,ประชาอุทิศ,8,8,2025,2025-08-08,2025-08-08,8,2025,3,17:00,19:00,2.0,17:00-19:00,530.0,False,153.0,False,2.0,False,0,False,4,False,4,False,False,False,False,False,True,True,True,False
15618,15617,8 /8/2025,8,8,2025,0,1,หลังโควิด,ประชาราษฎร์บำเพ็ญ,ปรชาราษฎร์บำเพ็ญSB,เร่งด่วนเช้า,เร่งด่วนเช้า ( 07.00-09.00 ),897.0,212.0,0.0,0,11,4,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,ประชาราษฎร์บำเพ็ญ,ปรชาราษฎร์บำเพ็ญSB,8,8,2025,2025-08-08,2025-08-08,8,2025,3,07:00,09:00,2.0,07:00-09:00,897.0,False,212.0,False,0.0,False,0,False,11,False,4,False,False,False,False,False,True,True,True,False
15619,15618,8 /8/2025,8,8,2025,0,1,หลังโควิด,ประชาราษฎร์บำเพ็ญ,ปรชาราษฎร์บำเพ็ญSB,นอกเร่งด่วน,นอกเร่งด่วน ( 09.00-17.00 ),2273.0,786.0,0.0,0,33,12,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,ประชาราษฎร์บำเพ็ญ,ปรชาราษฎร์บำเพ็ญSB,8,8,2025,2025-08-08,2025-08-08,8,2025,3,09:00,17:00,8.0,09:00-17:00,2273.0,False,786.0,False,0.0,False,0,False,33,False,12,False,False,False,False,False,True,True,True,False
15620,15619,8 /8/2025,8,8,2025,0,1,หลังโควิด,ประชาราษฎร์บำเพ็ญ,ปรชาราษฎร์บำเพ็ญSB,เร่งด่วนเย็น,เร่งด่วนเย็น ( 17.00-19.00 ),656.0,219.0,0.0,0,4,6,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,ประชาราษฎร์บำเพ็ญ,ปรชาราษฎร์บำเพ็ญSB,8,8,2025,2025-08-08,2025-08-08,8,2025,3,17:00,19:00,2.0,17:00-19:00,656.0,False,219.0,False,0.0,False,0,False,4,False,6,False,False,False,False,False,True,True,True,False
15621,15620,8 /8/2025,8,8,2025,0,1,หลังโควิด,ประชาราษฎร์บำเพ็ญ,ประชาราษฎร์บำเพ็ญEB,เร่งด่วนเช้า,เร่งด่วนเช้า ( 07.00-09.00 ),703.0,211.0,16.0,0,13,31,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,ประชาราษฎร์บำเพ็ญ,ประชาราษฎร์บำเพ็ญEB,8,8,2025,2025-08-08,2025-08-08,8,2025,3,07:00,09:00,2.0,07:00-09:00,703.0,False,211.0,False,16.0,False,0,False,13,False,31,False,False,False,False,False,True,True,True,False
15622,15621,8 /8/2025,8,8,2025,0,1,หลังโควิด,ประชาราษฎร์บำเพ็ญ,ประชาราษฎร์บำเพ็ญEB,นอกเร่งด่วน,นอกเร่งด่วน ( 09.00-17.00 ),2586.0,864.0,63.0,0,51,65,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,ประชาราษฎร์บำเพ็ญ,ประชาราษฎร์บำเพ็ญEB,8,8,2025,2025-08-08,2025-08-08,8,2025,3,09:00,17:00,8.0,09:00-17:00,2586.0,False,864.0,False,63.0,False,0,False,51,False,65,False,False,False,False,False,True,True,True,False
15623,15622,8 /8/2025,8,8,2025,0,1,หลังโควิด,ประชาราษฎร์บำเพ็ญ,ประชาราษฎร์บำเพ็ญEB,เร่งด่วนเย็น,เร่งด่วนเย็น ( 17.00-19.00 ),596.0,197.0,16.0,0,10,11,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,ประชาราษฎร์บำเพ็ญ,ประชาราษฎร์บำเพ็ญEB,8,8,2025,2025-08-08,2025-08-08,8,2025,3,17:00,19:00,2.0,17:00-19:00,596.0,False,197.0,False,16.0,False,0,False,10,False,11,False,False,False,False,False,True,True,True,False
15624,15623,13/8/2025,13,8,2025,0,1,หลังโควิด,นราธิวาส-สุรวงศ์,นราธิวาสราชนครินทร์,เร่งด่วนเช้า,เร่งด่วนเช้า ( 07.00-09.00 ),2227.0,507.0,13.0,4,10,39,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,นราธิวาส-สุรวงศ์,นราธิวาสราชนครินทร์,13,8,2025,2025-08-13,2025-08-13,8,2025,3,07:00,09:00,2.0,07:00-09:00,2227.0,False,507.0,False,13.0,False,4,False,10,False,39,False,False,False,False,False,True,True,True,False
15625,15624,13/8/2025,13,8,2025,0,1,หลังโควิด,นราธิวาส-สุรวงศ์,นราธิวาสราชนครินทร์,นอกเร่งด่วน,นอกเร่งด่วน ( 09.00-17.00 ),7727.0,2311.0,72.0,12,42,211,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,นราธิวาส-สุรวงศ์,นราธิวาสราชนครินทร์,13,8,2025,2025-08-13,2025-08-13,8,2025,3,09:00,17:00,8.0,09:00-17:00,7727.0,False,2311.0,False,72.0,False,12,False,42,False,211,False,False,False,False,False,True,True,True,False
15626,15625,13/8/2025,13,8,2025,0,1,หลังโควิด,นราธิวาส-สุรวงศ์,นราธิวาสราชนครินทร์,เร่งด่วนเย็น,เร่งด่วนเย็น ( 17.00-19.00 ),2106.0,532.0,20.0,4,4,50,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,นราธิวาส-สุรวงศ์,นราธิวาสราชนครินทร์,13,8,2025,2025-08-13,2025-08-13,8,2025,3,17:00,19:00,2.0,17:00-19:00,2106.0,False,532.0,False,20.0,False,4,False,4,False,50,False,False,False,False,False,True,True,True,False
15627,15626,13/8/2025,13,8,2025,0,1,หลังโควิด,นราธิวาส-สุรวงศ์,สุรวงศ์,เร่งด่วนเช้า,เร่งด่วนเช้า ( 07.00-09.00 ),2808.0,462.0,18.0,0,9,42,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,นราธิวาส-สุรวงศ์,สุรวงศ์,13,8,2025,2025-08-13,2025-08-13,8,2025,3,07:00,09:00,2.0,07:00-09:00,2808.0,False,462.0,False,18.0,False,0,False,9,False,42,False,False,False,False,False,True,True,True,False
15628,15627,13/8/2025,13,8,2025,0,1,หลังโควิด,นราธิวาส-สุรวงศ์,สุรวงศ์,นอกเร่งด่วน,นอกเร่งด่วน ( 09.00-17.00 ),7928.0,2617.0,87.0,5,51,204,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,นราธิวาส-สุรวงศ์,สุรวงศ์,13,8,2025,2025-08-13,2025-08-13,8,2025,3,09:00,17:00,8.0,09:00-17:00,7928.0,False,2617.0,False,87.0,False,5,False,51,False,204,False,False,False,False,False,True,True,True,False
15629,15628,13/8/2025,13,8,2025,0,1,หลังโควิด,นราธิวาส-สุรวงศ์,สุรวงศ์,เร่งด่วนเย็น,เร่งด่วนเย็น ( 17.00-19.00 ),2088.0,592.0,24.0,0,8,45,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,นราธิวาส-สุรวงศ์,สุรวงศ์,13,8,2025,2025-08-13,2025-08-13,8,2025,3,17:00,19:00,2.0,17:00-19:00,2088.0,False,592.0,False,24.0,False,0,False,8,False,45,False,False,False,False,False,True,True,True,False
15630,15629,14/8/2025,14,8,2025,0,1,หลังโควิด,สามยอด,มหาไชย,เร่งด่วนเช้า,เร่งด่วนเช้า ( 07.00-09.00 ),3076.0,539.0,53.0,44,30,28,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,สามยอด,มหาไชย,14,8,2025,2025-08-14,2025-08-14,8,2025,3,07:00,09:00,2.0,07:00-09:00,3076.0,False,539.0,False,53.0,False,44,False,30,False,28,False,False,False,False,False,True,True,True,False
15631,15630,14/8/2025,14,8,2025,0,1,หลังโควิด,สามยอด,มหาไชย,นอกเร่งด่วน,นอกเร่งด่วน ( 09.00-17.00 ),9305.0,3727.0,387.0,142,164,352,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,สามยอด,มหาไชย,14,8,2025,2025-08-14,2025-08-14,8,2025,3,09:00,17:00,8.0,09:00-17:00,9305.0,False,3727.0,False,387.0,False,142,False,164,False,352,False,False,False,False,False,True,True,True,False
15632,15631,14/8/2025,14,8,2025,0,1,หลังโควิด,สามยอด,มหาไชย,เร่งด่วนเย็น,เร่งด่วนเย็น ( 17.00-19.00 ),2173.0,784.0,88.0,31,26,53,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,สามยอด,มหาไชย,14,8,2025,2025-08-14,2025-08-14,8,2025,3,17:00,19:00,2.0,17:00-19:00,2173.0,False,784.0,False,88.0,False,31,False,26,False,53,False,False,False,False,False,True,True,True,False
15633,15632,14/8/2025,14,8,2025,0,1,หลังโควิด,สามยอด,เจริญกรุง,เร่งด่วนเช้า,เร่งด่วนเช้า ( 07.00-09.00 ),1959.0,319.0,76.0,47,4,136,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,สามยอด,เจริญกรุง,14,8,2025,2025-08-14,2025-08-14,8,2025,3,07:00,09:00,2.0,07:00-09:00,1959.0,False,319.0,False,76.0,False,47,False,4,False,136,False,False,False,False,False,True,True,True,False
15634,15633,14/8/2025,14,8,2025,0,1,หลังโควิด,สามยอด,เจริญกรุง,นอกเร่งด่วน,นอกเร่งด่วน ( 09.00-17.00 ),4720.0,1508.0,276.0,139,43,494,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,สามยอด,เจริญกรุง,14,8,2025,2025-08-14,2025-08-14,8,2025,3,09:00,17:00,8.0,09:00-17:00,4720.0,False,1508.0,False,276.0,False,139,False,43,False,494,False,False,False,False,False,True,True,True,False
15635,15634,14/8/2025,14,8,2025,0,1,หลังโควิด,สามยอด,เจริญกรุง,เร่งด่วนเย็น,เร่งด่วนเย็น ( 17.00-19.00 ),748.0,409.0,53.0,46,6,135,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,สามยอด,เจริญกรุง,14,8,2025,2025-08-14,2025-08-14,8,2025,3,17:00,19:00,2.0,17:00-19:00,748.0,False,409.0,False,53.0,False,46,False,6,False,135,False,False,False,False,False,True,True,True,False
15636,15635,15/8/2025,15,8,2025,0,1,หลังโควิด,พาหุรัด,ตรีเพชร,เร่งด่วนเช้า,เร่งด่วนเช้า ( 07.00-09.00 ),1556.0,169.0,5.0,0,6,84,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,พาหุรัด,ตรีเพชร,15,8,2025,2025-08-15,2025-08-15,8,2025,3,07:00,09:00,2.0,07:00-09:00,1556.0,False,169.0,False,5.0,False,0,False,6,False,84,False,False,False,False,False,True,True,True,False
15637,15636,15/8/2025,15,8,2025,0,1,หลังโควิด,พาหุรัด,ตรีเพชร,นอกเร่งด่วน,นอกเร่งด่วน ( 09.00-17.00 ),2900.0,679.0,22.0,0,19,248,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,พาหุรัด,ตรีเพชร,15,8,2025,2025-08-15,2025-08-15,8,2025,3,09:00,17:00,8.0,09:00-17:00,2900.0,False,679.0,False,22.0,False,0,False,19,False,248,False,False,False,False,False,True,True,True,False
15936,15935,14/10/2025,14,10,2025,0,1,หลังโควิด,ทางเข้าออกสำนักงานขนส่งฯพื้นที่1บางขุนเทียน,บางขุนเทียน-ชายทะเล,เร่งด่วนเช้า,เร่งด่วนเช้า ( 07.00-09.00 ),3895.0,2260.0,14.0,0,187,14,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,ทางเข้าออกสำนักงานขนส่งฯพื้นที่1บางขุนเทียน,บางขุนเทียน-ชายทะเล,14,10,2025,2025-10-14,2025-10-14,10,2025,4,07:00,09:00,2.0,07:00-09:00,3895.0,False,2260.0,False,14.0,False,0,False,187,False,14,False,False,False,False,False,False,True,True,False
15942,15941,14/10/2025,14,10,2025,0,1,หลังโควิด,ทางเข้าออกสำนักงานขนส่งฯพื้นที่1บางขุนเทียน,บางขุนเทียน-ชายทะเล,เร่งด่วนเช้า,เร่งด่วนเช้า ( 07.00-09.00 ),5074.0,2522.0,11.0,0,133,39,9f3bbdb744a3216ef2c0476a51aef87603fff0de24d133ae4f0debee1760259c,traffic_data,ทางเข้าออกสำนักงานขนส่งฯพื้นที่1บางขุนเทียน,บางขุนเทียน-ชายทะเล,14,10,2025,2025-10-14,2025-10-14,10,2025,4,07:00,09:00,2.0,07:00-09:00,5074.0,False,2522.0,False,11.0,False,0,False,133,False,39,False,False,False,False,False,False,True,True,False
