source_excel_row,covid_period,intersection,road,report_year,report_month,report_day,survey_date_parsed,time_key,has_assumed_zero
11058,หลังโควิด,บางโพ,ประชาราษฎร์สาย1,2023,4,24,2023-04-24,07:00-09:00,False
11061,หลังโควิด,บางโพ,ประชาราษฎร์สาย2,2023,4,24,2023-04-24,07:00-09:00,False
11067,หลังโควิด,มิตรสัมพันธ์,เพชรบุรี,2023,4,25,2023-04-25,07:00-09:00,False
11070,หลังโควิด,จันทน์-เจริญราษฎร์,เจริญราษฎร์,2023,4,26,2023-04-26,07:00-09:00,False
11073,หลังโควิด,จันทน์-เจริญราษฎร์,จันทน์,2023,4,26,2023-04-26,07:00-09:00,False
11103,หลังโควิด,ปทุมวัน,พญาไท,2023,5,3,2023-05-03,07:00-09:00,False
11106,หลังโควิด,ปทุมวัน,พระรามที่1,2023,5,3,2023-05-03,07:00-09:00,False
11109,หลังโควิด,วุฒากาศ,วุฒากาศ,2023,5,8,2023-05-08,07:00-09:00,False
11112,หลังโควิด,วุฒากาศ,ซอยมะลิ,2023,5,8,2023-05-08,07:00-09:00,False
11115,หลังโควิด,วุฒากาศ,เทอดไท,2023,5,8,2023-05-08,07:00-09:00,False
11118,หลังโควิด,พุทธมณฑลสาย3,พุทธมณฑลสาย3,2023,5,9,2023-05-09,07:00-09:00,False
11121,หลังโควิด,พุทธมณฑลสาย3,เพชรเกษม,2023,5,9,2023-05-09,07:00-09:00,False
11133,หลังโควิด,ตากสิน,สมเด็จพระเจ้าตากสิน,2023,5,11,2023-05-11,07:00-09:00,False
11136,หลังโควิด,ตากสิน,ราชพฤกษ์,2023,5,11,2023-05-11,07:00-09:00,False
11139,หลังโควิด,ตากสิน,กรุงธนบุรี,2023,5,11,2023-05-11,07:00-09:00,False
11154,หลังโควิด,ลาซาล,สุขุมวิท,2023,5,16,2023-05-16,07:00-09:00,False
11166,หลังโควิด,ประชาเกษม,ประชาธิปไตย,2023,5,19,2023-05-19,07:00-09:00,False
11169,หลังโควิด,ประชาเกษม,นครราชสีมา,2023,5,19,2023-05-19,07:00-09:00,False
11172,หลังโควิด,ประชาเกษม,กรุงเกษม,2023,5,19,2023-05-19,07:00-09:00,False
11175,หลังโควิด,สะพานควาย,พหลโยธิน,2023,5,22,2023-05-22,07:00-09:00,False
11178,หลังโควิด,สะพานควาย,ประดิพัทธ์,2023,5,22,2023-05-22,07:00-09:00,False
11181,หลังโควิด,สะพานควาย,สุทธิสาร,2023,5,22,2023-05-22,07:00-09:00,False
11184,หลังโควิด,ราชวัตร,พระรามที่5,2023,5,23,2023-05-23,07:00-09:00,False
11187,หลังโควิด,ราชวัตร,นครไชยศรี,2023,5,23,2023-05-23,07:00-09:00,False
11190,หลังโควิด,สุวินทวงศ์-ราษฎร์อุทิศ,ราษฎร์อุทิศ,2023,5,24,2023-05-24,07:00-09:00,False
11193,หลังโควิด,สุวินทวงศ์-ราษฎร์อุทิศ,สุวินทวงศ์,2023,5,24,2023-05-24,07:00-09:00,False
11199,หลังโควิด,บรมราชชนนี,จรัญสนิทวงศ์,2023,5,25,2023-05-25,07:00-09:00,False
11202,หลังโควิด,บรมราชชนนี,บรมราชชนนี,2023,5,25,2023-05-25,07:00-09:00,False
11214,หลังโควิด,ราชประสงค์,เพลินจิต,2023,5,29,2023-05-29,07:00-09:00,False
11238,หลังโควิด,ประตูน้ำ,ราชดำริ,2023,5,31,2023-05-31,07:00-09:00,False
11241,หลังโควิด,ประตูน้ำ,ราชปรารภ,2023,5,31,2023-05-31,07:00-09:00,False
11244,หลังโควิด,ประตูน้ำ,เพชรบุรี,2023,5,31,2023-05-31,07:00-09:00,False
11253,หลังโควิด,ทองหล่อ,สุขุมวิท,2023,6,6,2023-06-06,07:00-09:00,False
11262,หลังโควิด,เพชรบุรี-ทองหล่อ,เพชรบุรี,2023,6,6,2023-06-06,07:00-09:00,False
11265,หลังโควิด,ลาดปลาเค้า,ลาดปลาเค้า,2023,6,7,2023-06-07,07:00-09:00,False
11268,หลังโควิด,ลาดปลาเค้า,รามอินทรา,2023,6,7,2023-06-07,07:00-09:00,False
11289,หลังโควิด,ด่วนนางลิ้นจี่,นางลิ้นจี่,2023,6,12,2023-06-12,07:00-09:00,False
11292,หลังโควิด,ด่วนนางลิ้นจี่,รัชดาภิเษก,2023,6,12,2023-06-12,07:00-09:00,False
11331,หลังโควิด,เจริญนครใต้,เจริญนคร,2023,6,16,2023-06-16,07:00-09:00,False
11334,หลังโควิด,เจริญนครใต้,กรุงธนบุรี,2023,6,16,2023-06-16,07:00-09:00,False
11394,หลังโควิด,ศรีอยุธยา,พระรามที่6,2023,6,26,2023-06-26,07:00-09:00,False
11397,หลังโควิด,ศรีอยุธยา,ศรีอยุธยา,2023,6,26,2023-06-26,07:00-09:00,False
11406,หลังโควิด,ราชดำริ,ราชดำริ,2023,6,28,2023-06-28,07:00-09:00,False
11409,หลังโควิด,ราชดำริ,สารสิน,2023,6,28,2023-06-28,07:00-09:00,False
11412,หลังโควิด,บุคคโล,เจริญนคร,2023,6,29,2023-06-29,07:00-09:00,False
11415,หลังโควิด,บุคคโล,มไหสวรรย์,2023,6,29,2023-06-29,07:00-09:00,False
11427,หลังโควิด,วังหิน,สุขาภิบาล1,2023,7,3,2023-07-03,07:00-09:00,False
11433,หลังโควิด,วังหิน,เสนานิคม,2023,7,3,2023-07-03,07:00-09:00,False
11436,หลังโควิด,วิทยุ-เพชร,วิทยุ-ทางขึ้นลงทางด่วน,2023,7,4,2023-07-04,07:00-09:00,False
11442,หลังโควิด,วิทยุ-เพชร,เพชรบุรี,2023,7,4,2023-07-04,07:00-09:00,False
11445,หลังโควิด,วิสุทธิกษัตริย์,ประชาธิปไตย,2023,7,5,2023-07-05,07:00-09:00,False
11448,หลังโควิด,วิสุทธิกษัตริย์,วิสุทธิกษัตริย์,2023,7,5,2023-07-05,07:00-09:00,False
11457,หลังโควิด,พญาไท,พญาไท,2023,7,10,2023-07-10,07:00-09:00,False
11460,หลังโควิด,พญาไท,ศรีอยุธยา,2023,7,10,2023-07-10,07:00-09:00,False
11463,หลังโควิด,ทุ่งสาธิต,สุขุมวิท,2023,7,11,2023-07-11,07:00-09:00,False
11469,หลังโควิด,เจ้าคุณทหาร-ฉลองกรุง,ฉลองกรุง,2023,7,12,2023-07-12,07:00-09:00,False
11472,หลังโควิด,เจ้าคุณทหาร-ฉลองกรุง,เจ้าคุณทหาร,2023,7,12,2023-07-12,07:00-09:00,False
11478,หลังโควิด,ท่าพระ,รัชดาภิเษก,2023,7,13,2023-07-13,07:00-09:00,False
11481,หลังโควิด,ท่าพระ,จรัญสนิทวงศ์,2023,7,13,2023-07-13,07:00-09:00,False
11484,หลังโควิด,ท่าพระ,เพชรเกษม,2023,7,13,2023-07-13,07:00-09:00,False
11487,หลังโควิด,วังแดง,ราชสีมา,2023,7,17,2023-07-17,07:00-09:00,False
11490,หลังโควิด,วังแดง,พิษณุโลก,2023,7,17,2023-07-17,07:00-09:00,False
11532,หลังโควิด,เตาปูน,ประชาราษฎร์,2023,7,21,2023-07-21,07:00-09:00,False
11535,หลังโควิด,เตาปูน,ประชาราษฎร์สาย2,2023,7,21,2023-07-21,07:00-09:00,False
11550,หลังโควิด,หลักสี่,กำแพงเพชร6,2023,7,25,2023-07-25,07:00-09:00,False
11553,หลังโควิด,หลักสี่,แจ้งวัฒนะ,2023,7,25,2023-07-25,07:00-09:00,False
11580,หลังโควิด,เศรษฐศิริ,เศรษฐศิริ,2023,8,4,2023-08-04,07:00-09:00,False
11583,หลังโควิด,เศรษฐศิริ,เทอดดำริ,2023,8,4,2023-08-04,07:00-09:00,False
11628,หลังโควิด,วงเวียนใหญ่,ประชาธิปก,2023,8,11,2023-08-11,07:00-09:00,False
11631,หลังโควิด,วงเวียนใหญ่,อินทรพิทักษ์,2023,8,11,2023-08-11,07:00-09:00,False
11670,หลังโควิด,ยมราช,พิษณุโลก,2023,8,18,2023-08-18,07:00-09:00,False
11676,หลังโควิด,ยมราช,เพชรบุรี,2023,8,18,2023-08-18,07:00-09:00,False
11703,หลังโควิด,พระโขนง,สุขุมวิท,2023,8,23,2023-08-23,07:00-09:00,False
11706,หลังโควิด,ด่วนเพลินจิต,ดวงพิทักษ์,2023,8,24,2023-08-24,07:00-09:00,False
11709,หลังโควิด,ด่วนเพลินจิต,ทางขึ้นลงทางด่วน,2023,8,24,2023-08-24,07:00-09:00,False
11712,หลังโควิด,ด่วนเพลินจิต,เพลินจิต,2023,8,24,2023-08-24,07:00-09:00,False
11715,หลังโควิด,ด่วนเพลินจิต,สุขุมวิท,2023,8,24,2023-08-24,07:00-09:00,False
11724,หลังโควิด,บางขุนนนท์,จรัญสนิทวงศ์,2023,8,28,2023-08-28,07:00-09:00,False
11727,หลังโควิด,บางขุนนนท์,บางกอกน้อยตลิ่งชัน,2023,8,28,2023-08-28,07:00-09:00,False
11739,หลังโควิด,บางแค,บางแค,2023,8,30,2023-08-30,07:00-09:00,False
11742,หลังโควิด,บางแค,เพชรเกษม,2023,8,30,2023-08-30,07:00-09:00,False
11754,หลังโควิด,ไฟฉาย,จรัญสนิทวงศ์,2023,9,1,2023-09-01,07:00-09:00,False
11760,หลังโควิด,ไฟฉาย,พรานนก,2023,9,1,2023-09-01,07:00-09:00,False
11775,หลังโควิด,โพธิ์สามต้น,อิสรภาพ,2023,9,6,2023-09-06,07:00-09:00,False
11778,หลังโควิด,โพธิ์สามต้น,วังเดิม,2023,9,6,2023-09-06,07:00-09:00,False
11802,หลังโควิด,เพชรเกษม69,เพชรเกษม,2023,9,11,2023-09-11,07:00-09:00,False
11832,หลังโควิด,อุรุพงษ์,พระรามที่6,2023,9,15,2023-09-15,07:00-09:00,False
11835,หลังโควิด,อุรุพงษ์,เพชรบุรี,2023,9,15,2023-09-15,07:00-09:00,False
11859,หลังโควิด,พุทธมณฑลสาย2,พุทธมณฑลสาย2,2023,9,20,2023-09-20,07:00-09:00,False
11862,หลังโควิด,พุทธมณฑลสาย2,เพชรเกษม,2023,9,20,2023-09-20,07:00-09:00,False
11907,หลังโควิด,จักรพรรดิพงษ์,นครสวรรค์,2023,9,27,2023-09-27,07:00-09:00,False
11910,หลังโควิด,จักรพรรดิพงษ์,จักรพรรดิพงษ์,2023,9,27,2023-09-27,07:00-09:00,False
11925,หลังโควิด,แปลงนาม,แปลงนาม,2023,9,29,2023-09-29,07:00-09:00,False
11928,หลังโควิด,แปลงนาม,พลับพลาไชย,2023,9,29,2023-09-29,07:00-09:00,False
11931,หลังโควิด,แปลงนาม,เจริญกรุง,2023,9,29,2023-09-29,07:00-09:00,False
12042,หลังโควิด,สาธุ-จันทน์,จันทน์,2023,10,18,2023-10-18,07:00-09:00,False
12045,หลังโควิด,สาธุ-จันทน์,สาธุประดิษฐ์,2023,10,18,2023-10-18,07:00-09:00,False
12051,หลังโควิด,วิสุทธิกษัตริย์,ประชาธิปไตย,2023,10,19,2023-10-19,07:00-09:00,False
12054,หลังโควิด,วิสุทธิกษัตริย์,วิสุทธิกษัตริย์,2023,10,19,2023-10-19,07:00-09:00,False
12057,หลังโควิด,สะพานดำ,พระรามที่6,2023,10,20,2023-10-20,07:00-09:00,False
12060,หลังโควิด,สะพานดำ,กำแพงเพชร5,2023,10,20,2023-10-20,07:00-09:00,False
12075,หลังโควิด,สามแยกบางกะปิ,ศรีนครินทร์,2023,10,25,2023-10-25,07:00-09:00,False
12078,หลังโควิด,สามแยกบางกะปิ,ลาดพร้าว,2023,10,25,2023-10-25,07:00-09:00,False
12081,หลังโควิด,บรมราชชนนี,จรัญสนิทวงศ์,2023,10,26,2023-10-26,07:00-09:00,False
12084,หลังโควิด,บรมราชชนนี,บรมราชชนนี,2023,10,26,2023-10-26,07:00-09:00,False
12117,หลังโควิด,อุดมสุข,สุขุมวิท,2023,11,2,2023-11-02,07:00-09:00,False
12201,หลังโควิด,หมู่บ้านสหกรณ์,ทางเข้าหมู่บ้านสหกรณ์,2023,11,14,2023-11-14,07:00-09:00,False
12204,หลังโควิด,หมู่บ้านสหกรณ์,เสรีไทย,2023,11,14,2023-11-14,07:00-09:00,False
12237,หลังโควิด,ด่วนสาธุ,สาธุประดิษฐ์,2023,11,20,2023-11-20,07:00-09:00,False
12240,หลังโควิด,ด่วนสาธุ,รัชดาภิเษก,2023,11,20,2023-11-20,07:00-09:00,False
12243,หลังโควิด,คลองเตย,สุนทรโกษา,2023,11,21,2023-11-21,07:00-09:00,False
12246,หลังโควิด,คลองเตย,พระรามที่4,2023,11,21,2023-11-21,07:00-09:00,False
12258,หลังโควิด,ราชวิถี,พระรามที่5,2023,11,23,2023-11-23,07:00-09:00,False
12261,หลังโควิด,ราชวิถี,ราชวิถี,2023,11,23,2023-11-23,07:00-09:00,False
12270,หลังโควิด,สุโขทัย,พระรามที่5,2023,11,27,2023-11-27,07:00-09:00,False
12273,หลังโควิด,สุโขทัย,สุโขทัย,2023,11,27,2023-11-27,07:00-09:00,False
12276,หลังโควิด,อังรีดูนังต์,สุรวงศ์,2023,11,28,2023-11-28,07:00-09:00,False
12279,หลังโควิด,อังรีดูนังต์,อังรีดูนังต์,2023,11,28,2023-11-28,07:00-09:00,False
12282,หลังโควิด,อังรีดูนังต์,พระรามที่4,2023,11,28,2023-11-28,07:00-09:00,False
12285,หลังโควิด,บางรัก,เจริญกรุง,2023,11,29,2023-11-29,07:00-09:00,False
12291,หลังโควิด,บางรัก,สีลม,2023,11,29,2023-11-29,07:00-09:00,False
12294,หลังโควิด,เกษะโกมล,พระรามที่5,2023,11,30,2023-11-30,07:00-09:00,False
12297,หลังโควิด,เกษะโกมล,อำนวยสงคราม,2023,11,30,2023-11-30,07:00-09:00,False
12300,หลังโควิด,เกษะโกมล,เศรษฐศิริ,2023,11,30,2023-11-30,07:00-09:00,False
12303,หลังโควิด,สะพานขาว,กรุงเกษม,2023,12,1,2023-12-01,07:00-09:00,False
12306,หลังโควิด,สะพานขาว,หลานหลวง,2023,12,1,2023-12-01,07:00-09:00,False
12324,หลังโควิด,เกษมราษฎร์,เกษมราษฎร์,2023,12,7,2023-12-07,07:00-09:00,False
12327,หลังโควิด,เกษมราษฎร์,พระรามที่4,2023,12,7,2023-12-07,07:00-09:00,False
12342,หลังโควิด,สุขาภิบาล5-จตุโชติ,สุขาภิบาล5,2023,12,13,2023-12-13,07:00-09:00,False
12375,หลังโควิด,นาหลวง,พุทธบูชา,2024,12,15,2024-12-15,07:00-09:00,False
12396,หลังโควิด,นอร์ธปาร์ค,กำแพงเพชร6,2024,12,20,2024-12-20,07:00-09:00,False
12399,หลังโควิด,นอร์ธปาร์ค,ชิดชน,2024,12,20,2024-12-20,07:00-09:00,False
12411,หลังโควิด,ยุคล2,ยุคล2,2024,12,22,2024-12-22,07:00-09:00,False
12417,หลังโควิด,อนามัย,พลับพลาไชย,2024,12,22,2024-12-22,07:00-09:00,False
12423,หลังโควิด,เพลินจิต,วิทยุ,2024,12,25,2024-12-25,07:00-09:00,False
12426,หลังโควิด,เพลินจิต,เพลินจิต,2024,12,25,2024-12-25,07:00-09:00,False
12432,หลังโควิด,ห้วยขวาง,รัชดาภิเษก,2024,12,26,2024-12-26,07:00-09:00,False
12435,หลังโควิด,ห้วยขวาง,ประชาราษฎร์บำเพ็ญ,2024,12,26,2024-12-26,07:00-09:00,False
12459,หลังโควิด,คลองสาน,เจริญนคร,2024,1,5,2024-01-05,07:00-09:00,False
12462,หลังโควิด,คลองสาน,สมเด็จเจ้าพระยา,2024,1,5,2024-01-05,07:00-09:00,False
12465,หลังโควิด,คลองสาน,ลาดหญ้า,2024,1,5,2024-01-05,07:00-09:00,False
12489,หลังโควิด,บางขุนนนท์,จรัญสนิทวงศ์,2024,1,11,2024-01-11,07:00-09:00,False
12513,หลังโควิด,เฉลิมกรุง,ตรีเพชร,2024,1,16,2024-01-16,07:00-09:00,False
12519,หลังโควิด,เฉลิมกรุง,เจริญกรุง,2024,1,16,2024-01-16,07:00-09:00,False
12528,หลังโควิด,หลักสี่,กำแพงเพชร6,2024,1,18,2024-01-18,07:00-09:00,False
12531,หลังโควิด,หลักสี่,แจ้งวัฒนะ,2024,1,18,2024-01-18,07:00-09:00,False
12555,หลังโควิด,ประชาเกษม,ประชาธิปไตย,2024,1,23,2024-01-23,07:00-09:00,False
12558,หลังโควิด,ประชาเกษม,นครราชสีมา,2024,1,23,2024-01-23,07:00-09:00,False
12561,หลังโควิด,ประชาเกษม,กรุงเกษม,2024,1,23,2024-01-23,07:00-09:00,False
12603,หลังโควิด,บางแค,บางแค,2024,1,29,2024-01-29,07:00-09:00,False
12606,หลังโควิด,บางแค,เพชรเกษม,2024,1,29,2024-01-29,07:00-09:00,False
12732,หลังโควิด,สี่กั๊กเสาชิงช้า,เฟื่องนคร,2024,2,19,2024-02-19,07:00-09:00,False
12735,หลังโควิด,สี่กั๊กเสาชิงช้า,ตะนาว,2024,2,19,2024-02-19,07:00-09:00,False
12738,หลังโควิด,สี่กั๊กเสาชิงช้า,บำรุงเมือง,2024,2,19,2024-02-19,07:00-09:00,False
12822,หลังโควิด,เทอดดำริ,เทอดดำริ,2024,3,12,2024-03-12,07:00-09:00,False
12825,หลังโควิด,เทอดดำริ,ประดิพัทธ์,2024,3,12,2024-03-12,07:00-09:00,False
12876,หลังโควิด,สะพานแดง,พระรามที่5,2024,3,19,2024-03-19,07:00-09:00,False
12879,หลังโควิด,สะพานแดง,เตชะวณิช,2024,3,19,2024-03-19,07:00-09:00,False
12882,หลังโควิด,สะพานแดง,ทหาร,2024,3,19,2024-03-19,07:00-09:00,False
12885,หลังโควิด,สะพานแดง,ประดิพัทธ์,2024,3,19,2024-03-19,07:00-09:00,False
12906,หลังโควิด,หมอเหล็ง,ราชปรารภ,2024,3,22,2024-03-22,07:00-09:00,False
12909,หลังโควิด,หมอเหล็ง,ศรีอยุธยา,2024,3,22,2024-03-22,07:00-09:00,False
12912,หลังโควิด,หมอเหล็ง,จตุรทิศ,2024,3,22,2024-03-22,07:00-09:00,False
12957,หลังโควิด,หลังสวน,หลังสวน,2024,3,29,2024-03-29,07:00-09:00,False
12960,หลังโควิด,หลังสวน,สารสิน,2024,3,29,2024-03-29,07:00-09:00,False
12987,หลังโควิด,เกษตร,พหลโยธิน,2024,4,4,2024-04-04,07:00-09:00,False
12990,หลังโควิด,เกษตร,งามวงศ์วาน,2024,4,4,2024-04-04,07:00-09:00,False
13122,หลังโควิด,มิตรไมตรี-มิตรไมตรี2,มิตรไมตรี,2024,5,2,2024-05-02,07:00-09:00,False
13125,หลังโควิด,มิตรไมตรี-มิตรไมตรี2,มิตรไมตรี2,2024,5,2,2024-05-02,07:00-09:00,False
13203,หลังโควิด,พระราม9ใหม่,เพชรพระราม,2024,5,17,2024-05-17,07:00-09:00,False
13242,หลังโควิด,พหลโยธิน-เทพรักษ์,พหลโยธิน,2024,5,24,2024-05-24,07:00-09:00,False
13245,หลังโควิด,พหลโยธิน-เทพรักษ์,เทพรักษ์,2024,5,24,2024-05-24,07:00-09:00,False
13380,หลังโควิด,วิทยุ,สาทร,2024,6,13,2024-06-13,07:00-09:00,False
13383,หลังโควิด,วิทยุ,วิทยุ,2024,6,13,2024-06-13,07:00-09:00,False
13386,หลังโควิด,วิทยุ,พระรามที่4,2024,6,13,2024-06-13,07:00-09:00,False
13389,หลังโควิด,ประชาสงเคราะห์,ประชาสงเคราะห์,2024,6,17,2024-06-17,07:00-09:00,False
13392,หลังโควิด,ประชาสงเคราะห์,ดินแดง,2024,6,17,2024-06-17,07:00-09:00,False
13398,หลังโควิด,จันทน์-เจริญราษฎร์,เจริญราษฎร์,2024,6,18,2024-06-18,07:00-09:00,False
13401,หลังโควิด,จันทน์-เจริญราษฎร์,จันทน์,2024,6,18,2024-06-18,07:00-09:00,False
13404,หลังโควิด,บางยี่เรือ,เทอดไท,2024,6,19,2024-06-19,07:00-09:00,False
13407,หลังโควิด,บางยี่เรือ,เพชรเกษม,2024,6,19,2024-06-19,07:00-09:00,False
13410,หลังโควิด,บางยี่เรือ,อินทรพิทักษ์,2024,6,19,2024-06-19,07:00-09:00,False
13419,หลังโควิด,พระรามที่4,รัชดาภิเษก,2024,6,20,2024-06-20,07:00-09:00,False
13422,หลังโควิด,พระรามที่4,พระรามที่4,2024,6,20,2024-06-20,07:00-09:00,False
13431,หลังโควิด,ราชประสงค์,เพลินจิต,2024,6,21,2024-06-21,07:00-09:00,False
13434,หลังโควิด,ราชเทวี,พญาไท,2024,6,24,2024-06-24,07:00-09:00,False
13437,หลังโควิด,ราชเทวี,เพชรบุรี,2024,6,24,2024-06-24,07:00-09:00,False
13452,หลังโควิด,พญาไท,พญาไท,2024,6,27,2024-06-27,07:00-09:00,False
13455,หลังโควิด,พญาไท,ศรีอยุธยา,2024,6,27,2024-06-27,07:00-09:00,False
13458,หลังโควิด,ปทุมวัน,พญาไท,2024,6,28,2024-06-28,07:00-09:00,False
13461,หลังโควิด,ปทุมวัน,พระรามที่1,2024,6,28,2024-06-28,07:00-09:00,False
13473,หลังโควิด,ทองหล่อ,สุขุมวิท,2024,7,1,2024-07-01,07:00-09:00,False
13581,หลังโควิด,เกษมราษฎร์,เกษมราษฎร์,2024,7,17,2024-07-17,07:00-09:00,False
13584,หลังโควิด,เกษมราษฎร์,พระรามที่4,2024,7,17,2024-07-17,07:00-09:00,False
13602,หลังโควิด,หมอมี,เจริญกรุง,2025,7,19,2025-07-19,07:00-09:00,False
13608,หลังโควิด,หมอมี,พระรามที่4,2025,7,19,2025-07-19,07:00-09:00,False
13614,หลังโควิด,พระโขนง,สุขุมวิท,2025,7,23,2025-07-23,07:00-09:00,False
13623,หลังโควิด,จันทน์-นราธิวาส,จันทน์,2025,7,24,2025-07-24,07:00-09:00,False
13731,หลังโควิด,สามแยกบางกะปิ,ศรีนครินทร์,2024,8,18,2024-08-18,07:00-09:00,False
13734,หลังโควิด,สามแยกบางกะปิ,ลาดพร้าว,2024,8,18,2024-08-18,07:00-09:00,False
13746,หลังโควิด,พระรามที่2,สุขสวัสดิ์,2024,8,20,2024-08-20,07:00-09:00,False
13749,หลังโควิด,พระรามที่2,พระรามที่2,2024,8,20,2024-08-20,07:00-09:00,False
13752,หลังโควิด,ใต้ด่วนพระราม4,เชื้อเพลิง,2024,8,21,2024-08-21,07:00-09:00,False
13758,หลังโควิด,ใต้ด่วนพระราม4,พระรามที่4,2024,8,21,2024-08-21,07:00-09:00,False
13761,หลังโควิด,เจริญราษฎร์,เจริญราษฎร์,2024,8,22,2024-08-22,07:00-09:00,False
13764,หลังโควิด,เจริญราษฎร์,พระรามที่3,2024,8,22,2024-08-22,07:00-09:00,False
13767,หลังโควิด,นิด้า,ศรีบูรพา,2024,8,25,2024-08-25,07:00-09:00,False
13770,หลังโควิด,นิด้า,เสรีไทย,2024,8,25,2024-08-25,07:00-09:00,False
13773,หลังโควิด,วิทยุ-เพชร,วิทยุ-ทางขึ้นลงทางด่วน,2024,8,26,2024-08-26,07:00-09:00,False
13779,หลังโควิด,วิทยุ-เพชร,เพชรบุรี,2024,8,26,2024-08-26,07:00-09:00,False
13791,หลังโควิด,หลังสวน,หลังสวน,2024,8,28,2024-08-28,07:00-09:00,False
13794,หลังโควิด,หลังสวน,สารสิน,2024,8,28,2024-08-28,07:00-09:00,False
13797,หลังโควิด,เพชรบุรี-ชิดลม,เพชรบุรี,2024,8,28,2024-08-28,07:00-09:00,False
13803,หลังโควิด,สาทร-นราธิวาส,สาทร,2024,8,29,2024-08-29,07:00-09:00,False
13878,หลังโควิด,ห้วยขวาง,รัชดาภิเษก,2024,9,12,2024-09-12,07:00-09:00,False
13881,หลังโควิด,ห้วยขวาง,ประชาสงเคราะห์,2024,9,12,2024-09-12,07:00-09:00,False
13884,หลังโควิด,ห้วยขวาง,ประชาราษฎร์บำเพ็ญ,2024,9,12,2024-09-12,07:00-09:00,False
13890,หลังโควิด,สาทร-เจริญกรุง,เจริญกรุง,2024,9,16,2024-09-16,07:00-09:00,False
13896,หลังโควิด,สาทร-เจริญกรุง,สาทร,2024,9,16,2024-09-16,07:00-09:00,False
13917,หลังโควิด,รัชโยธิน,พหลโยธิน,2024,9,19,2024-09-19,07:00-09:00,False
13923,หลังโควิด,ประดิพัทธ์,พระรามที่6,2024,9,23,2024-09-23,07:00-09:00,False
13929,หลังโควิด,คอกวัว,ตะนาว,2024,9,24,2024-09-24,07:00-09:00,False
13932,หลังโควิด,คอกวัว,ราชดำเนินกลาง,2024,9,24,2024-09-24,07:00-09:00,False
13992,หลังโควิด,หมู่บ้านเศรษฐกิจ,เพชรเกษม,2024,10,3,2024-10-03,07:00-09:00,False
14004,หลังโควิด,ดาวคะนอง,สมเด็จพระเจ้าตากสิน,2024,10,7,2024-10-07,07:00-09:00,False
14007,หลังโควิด,ดาวคะนอง,จอมทอง,2024,10,7,2024-10-07,07:00-09:00,False
14028,หลังโควิด,ขัตติยานี,พิชัย,2024,10,10,2024-10-10,07:00-09:00,False
14031,หลังโควิด,ขัตติยานี,สุโขทัย,2024,10,10,2024-10-10,07:00-09:00,False
14034,หลังโควิด,อ.ส.ม.ท.,เพชรอุทัย,2024,10,11,2024-10-11,07:00-09:00,False
14040,หลังโควิด,อ.ส.ม.ท.,พระราม9,2024,10,11,2024-10-11,07:00-09:00,False
14067,หลังโควิด,มไหสวรรย์,รัชดาภิเษก,2024,10,24,2024-10-24,07:00-09:00,False
14070,หลังโควิด,มไหสวรรย์,มไหสวรรย์,2024,10,24,2024-10-24,07:00-09:00,False
14118,หลังโควิด,บางพลัด,จรัญสนิทวงศ์,2024,10,31,2024-10-31,07:00-09:00,False
14121,หลังโควิด,บางพลัด,สิรินธร,2024,10,31,2024-10-31,07:00-09:00,False
14124,หลังโควิด,บางพลัด,ราชวิถี,2024,10,31,2024-10-31,07:00-09:00,False
14175,หลังโควิด,โพธิ์สามต้น,อิสรภาพ,2024,11,12,2024-11-12,07:00-09:00,False
14178,หลังโควิด,โพธิ์สามต้น,วังเดิม,2024,11,12,2024-11-12,07:00-09:00,False
14199,หลังโควิด,ลาดปลาเค้า,ลาดปลาเค้า,2024,11,14,2024-11-14,07:00-09:00,False
14202,หลังโควิด,ลาดปลาเค้า,รามอินทรา,2024,11,14,2024-11-14,07:00-09:00,False
14217,หลังโควิด,สามเสน,สวรรคโลก,2024,11,18,2024-11-18,07:00-09:00,False
14220,หลังโควิด,สามเสน,เทอดดำริ,2024,11,18,2024-11-18,07:00-09:00,False
14223,หลังโควิด,สามเสน,นครไชยศรี,2024,11,18,2024-11-18,07:00-09:00,False
14307,หลังโควิด,ท่าพระ,รัชดาภิเษก,2024,11,29,2024-11-29,07:00-09:00,False
14310,หลังโควิด,ท่าพระ,จรัญสนิทวงศ์,2024,11,29,2024-11-29,07:00-09:00,False
14313,หลังโควิด,ท่าพระ,เพชรเกษม,2024,11,29,2024-11-29,07:00-09:00,False
14331,หลังโควิด,สีลม-นราธิวาส,สีลม,2024,12,3,2024-12-03,07:00-09:00,False
14346,หลังโควิด,บรมราชชนนี,จรัญสนิทวงศ์,2024,12,6,2024-12-06,07:00-09:00,False
14349,หลังโควิด,บรมราชชนนี,บรมราชชนนี,2024,12,6,2024-12-06,07:00-09:00,False
14370,หลังโควิด,พงษ์พระราม,จารุเมือง,2024,12,13,2024-12-13,07:00-09:00,False
14373,หลังโควิด,พงษ์พระราม,พระรามที่1,2025,12,13,2025-12-13,07:00-09:00,False
14379,หลังโควิด,มัฆวาน,กรุงเกษม,2025,12,13,2025-12-13,07:00-09:00,False
14382,หลังโควิด,โรงพยาบาลกลาง,เสือป่า,2025,12,16,2025-12-16,07:00-09:00,False
14388,หลังโควิด,โรงพยาบาลกลาง,หลวง,2025,12,16,2025-12-16,07:00-09:00,False
