intersection_key,road_key,time_key,covid_period,median,mean,size
วงเวียนใหญ่,อินทรพิทักษ์,07:00-09:00,โควิด,3688.0,3688.0,1
วังหิน,สุขาภิบาล 1,07:00-09:00,ก่อนโควิด,804.5,804.5,1
วังหิน,สุขาภิบาล 1,07:00-09:00,หลังโควิด,838.0,838.0,1
วังหิน,สุขาภิบาล 1,07:00-09:00,โควิด,780.5,780.5,1
วังหิน,เสนานิคม,07:00-09:00,ก่อนโควิด,1205.0,1205.0,1
วังหิน,เสนานิคม,07:00-09:00,หลังโควิด,1065.0,1065.0,1
วังหิน,เสนานิคม,07:00-09:00,โควิด,792.0,792.0,1
วังแดง,พิษณุโลก,07:00-09:00,ก่อนโควิด,1148.0,1148.0,1
วังแดง,พิษณุโลก,07:00-09:00,หลังโควิด,638.5,638.5,2
วังแดง,พิษณุโลก,07:00-09:00,โควิด,735.75,735.75,2
วังแดง,ราชสีมา,07:00-09:00,ก่อนโควิด,1206.5,1206.5,1
วังแดง,ราชสีมา,07:00-09:00,หลังโควิด,1096.5,1096.5,1
วังแดง,ราชสีมา,07:00-09:00,โควิด,1377.25,1377.25,2
วัดดวงแข,จารุเมือง,07:00-09:00,ก่อนโควิด,946.5,946.5,1
วัดดวงแข,จารุเมือง,07:00-09:00,หลังโควิด,804.0,804.0,1
วัดดวงแข,จารุเมือง,07:00-09:00,โควิด,653.5,653.5,1
วัดดวงแข,จารุเมือง,09:00-16:00,ก่อนโควิด,862.5714285714286,862.5714285714286,1
วัดดวงแข,จารุเมือง,09:00-16:00,หลังโควิด,904.0,904.0,1
วัดดวงแข,จารุเมือง,09:00-16:00,โควิด,706.4285714285714,706.4285714285714,1
วัดดวงแข,จารุเมือง,16:00-19:00,ก่อนโควิด,705.6666666666666,705.6666666666666,1
วัดดวงแข,จารุเมือง,16:00-19:00,หลังโควิด,935.0,935.0,1
วัดดวงแข,จารุเมือง,16:00-19:00,โควิด,722.3333333333334,722.3333333333334,1
วัดดวงแข,เจริญเมือง,07:00-09:00,ก่อนโควิด,1759.0,1759.0,1
วัดดวงแข,เจริญเมือง,07:00-09:00,หลังโควิด,519.0,519.0,1
วัดดวงแข,เจริญเมือง,07:00-09:00,โควิด,1442.0,1442.0,1
วัดดวงแข,เจริญเมือง,09:00-16:00,ก่อนโควิด,1750.5714285714287,1750.5714285714287,1
วัดดวงแข,เจริญเมือง,09:00-16:00,หลังโควิด,732.8571428571429,732.8571428571429,1
วัดดวงแข,เจริญเมือง,09:00-16:00,โควิด,1124.857142857143,1124.857142857143,1
วัดดวงแข,เจริญเมือง,16:00-19:00,ก่อนโควิด,1411.0,1411.0,1
วัดดวงแข,เจริญเมือง,16:00-19:00,หลังโควิด,709.3333333333334,709.3333333333334,1
วัดดวงแข,เจริญเมือง,16:00-19:00,โควิด,1209.0,1209.0,1
วัดประชา,พระรามที่ 5,07:00-09:00,ก่อนโควิด,2077.0,2077.0,2
วัดประชา,พระรามที่ 5,07:00-09:00,หลังโควิด,2290.5,2290.5,1
วัดประชา,พระรามที่ 5,07:00-09:00,โควิด,2360.5,2360.5,1
วัดสน,สุขสวัสดิ์,07:00-09:00,ก่อนโควิด,6366.0,5996.5,3
วัดสน,สุขสวัสดิ์,07:00-09:00,หลังโควิด,4989.0,5319.5,3
วัดสน,สุขสวัสดิ์,07:00-09:00,โควิด,6327.0,6327.0,1
วัดสน,สุขสวัสดิ์,09:00-16:00,ก่อนโควิด,5614.285714285715,5501.666666666667,3
วัดสน,สุขสวัสดิ์,09:00-16:00,หลังโควิด,5476.142857142857,5476.142857142857,1
วัดสน,สุขสวัสดิ์,09:00-16:00,โควิด,5598.0,5598.0,1
วัดสน,สุขสวัสดิ์,16:00-19:00,ก่อนโควิด,5588.333333333333,5561.777777777777,3
วัดสน,สุขสวัสดิ์,16:00-19:00,หลังโควิด,6344.666666666667,6344.666666666667,1
วัดสน,สุขสวัสดิ์,16:00-19:00,โควิด,5457.666666666667,5457.666666666667,1
วัดสะพานสูง,พระรามที่ 6,07:00-09:00,ก่อนโควิด,675.75,675.75,2
วัดสะพานสูง,พระรามที่ 6,07:00-09:00,หลังโควิด,630.0,630.0,1
วัดสะพานสูง,พระรามที่ 6,07:00-09:00,โควิด,591.0,591.0,1
วัดสะพานสูง,เตชะวณิช,07:00-09:00,ก่อนโควิด,2328.75,2328.75,2
วัดสะพานสูง,เตชะวณิช,07:00-09:00,หลังโควิด,1646.5,1646.5,1
วัดสะพานสูง,เตชะวณิช,07:00-09:00,โควิด,2347.5,2347.5,1
วัดเทพลีลา,รามคำแหง,07:00-09:00,ก่อนโควิด,2607.0,2607.0,1
วัดเทพลีลา,รามคำแหง,07:00-09:00,หลังโควิด,2731.5,2731.5,2
วัดเทพลีลา,รามคำแหง,07:00-09:00,โควิด,2317.0,2317.0,1
วัดเทพลีลา,รามคำแหง,09:00-16:00,ก่อนโควิด,2755.0,2755.0,1
วัดเทพลีลา,รามคำแหง,09:00-16:00,หลังโควิด,2880.1428571428573,2880.1428571428573,1
วัดเทพลีลา,รามคำแหง,09:00-16:00,โควิด,2558.4285714285716,2558.4285714285716,1
วัดเทพลีลา,รามคำแหง,16:00-19:00,ก่อนโควิด,2305.6666666666665,2305.6666666666665,1
วัดเทพลีลา,รามคำแหง,16:00-19:00,หลังโควิด,2525.3333333333335,2525.3333333333335,1
วัดเทพลีลา,รามคำแหง,16:00-19:00,โควิด,2297.0,2297.0,1
วิทยุ,พระรามที่ 4,07:00-09:00,ก่อนโควิด,8063.5,8063.5,1
วิทยุ,พระรามที่ 4,07:00-09:00,หลังโควิด,7602.25,7602.25,2
วิทยุ,พระรามที่ 4,07:00-09:00,โควิด,7660.0,7660.0,1
วิทยุ,พระรามที่ 4,09:00-16:00,ก่อนโควิด,7490.0,7490.0,2
วิทยุ,พระรามที่ 4,09:00-16:00,หลังโควิด,7187.571428571428,7187.571428571428,1
วิทยุ,พระรามที่ 4,09:00-16:00,โควิด,6650.428571428572,6650.428571428572,1
วิทยุ,พระรามที่ 4,16:00-19:00,ก่อนโควิด,6662.333333333333,6662.333333333333,1
วิทยุ,พระรามที่ 4,16:00-19:00,หลังโควิด,7546.0,7546.0,1
วิทยุ,พระรามที่ 4,16:00-19:00,โควิด,6465.666666666667,6465.666666666667,1
วิทยุ,วิทยุ,07:00-09:00,ก่อนโควิด,1670.5,1670.5,1
วิทยุ,วิทยุ,07:00-09:00,หลังโควิด,1440.75,1440.75,2
วิทยุ,วิทยุ,07:00-09:00,โควิด,1382.0,1382.0,1
วิทยุ,วิทยุ,09:00-16:00,ก่อนโควิด,1779.5714285714284,1779.5714285714284,2
วิทยุ,วิทยุ,09:00-16:00,หลังโควิด,1482.857142857143,1482.857142857143,1
วิทยุ,วิทยุ,09:00-16:00,โควิด,1461.5714285714287,1461.5714285714287,1
วิทยุ,วิทยุ,16:00-19:00,ก่อนโควิด,1713.6666666666667,1713.6666666666667,1
วิทยุ,วิทยุ,16:00-19:00,หลังโควิด,1388.6666666666667,1388.6666666666667,1
วิทยุ,วิทยุ,16:00-19:00,โควิด,1398.6666666666667,1398.6666666666667,1
วิทยุ,สาทร,07:00-09:00,ก่อนโควิด,2081.0,2081.0,1
วิทยุ,สาทร,07:00-09:00,หลังโควิด,2047.0,2047.0,2
วิทยุ,สาทร,07:00-09:00,โควิด,2102.5,2102.5,1
วิทยุ,สาทร,09:00-16:00,ก่อนโควิด,2204.285714285714,2204.285714285714,2
วิทยุ,สาทร,09:00-16:00,หลังโควิด,2053.714285714286,2053.714285714286,1
วิทยุ,สาทร,09:00-16:00,โควิด,2210.0,2210.0,1
วิทยุ,สาทร,16:00-19:00,ก่อนโควิด,2425.3333333333335,2425.3333333333335,1
วิทยุ,สาทร,16:00-19:00,หลังโควิด,2332.6666666666665,2332.6666666666665,1
วิทยุ,สาทร,16:00-19:00,โควิด,2199.0,2199.0,1
วิสุทธิกษัตริย์,ประชาธิปไตย,07:00-09:00,ก่อนโควิด,1122.0,1122.0,2
วิสุทธิกษัตริย์,ประชาธิปไตย,07:00-09:00,หลังโควิด,875.75,875.75,2
วิสุทธิกษัตริย์,ประชาธิปไตย,07:00-09:00,โควิด,749.5,749.5,2
วิสุทธิกษัตริย์,วิสุทธิกษัตริย์,07:00-09:00,ก่อนโควิด,4115.5,4115.5,2
วิสุทธิกษัตริย์,วิสุทธิกษัตริย์,07:00-09:00,หลังโควิด,3400.0,3400.0,2
วิสุทธิกษัตริย์,วิสุทธิกษัตริย์,07:00-09:00,โควิด,2446.25,2446.25,2
ศรีย่าน,นครไชยศรี,07:00-09:00,ก่อนโควิด,628.5,628.5,2
ศรีย่าน,นครไชยศรี,07:00-09:00,หลังโควิด,803.25,803.25,2
ศรีย่าน,นครไชยศรี,07:00-09:00,โควิด,274.0,274.0,1
ศรีย่าน,นครไชยศรี,09:00-16:00,ก่อนโควิด,493.92857142857144,493.92857142857144,2
ศรีย่าน,นครไชยศรี,09:00-16:00,หลังโควิด,190.28571428571428,190.28571428571428,1
ศรีย่าน,นครไชยศรี,09:00-16:00,โควิด,291.0,291.0,1
ศรีย่าน,นครไชยศรี,16:00-19:00,ก่อนโควิด,405.8333333333333,405.8333333333333,2
ศรีย่าน,นครไชยศรี,16:00-19:00,หลังโควิด,3229.3333333333335,3229.3333333333335,1
ศรีย่าน,นครไชยศรี,16:00-19:00,โควิด,273.6666666666667,273.6666666666667,1
ศรีย่าน,สามเสน,07:00-09:00,ก่อนโควิด,1180.0,1180.0,2
ศรีย่าน,สามเสน,07:00-09:00,หลังโควิด,2431.25,2431.25,2
ศรีย่าน,สามเสน,07:00-09:00,โควิด,972.0,972.0,1
ศรีย่าน,สามเสน,09:00-16:00,ก่อนโควิด,1182.142857142857,1182.142857142857,2
ศรีย่าน,สามเสน,09:00-16:00,หลังโควิด,458.2857142857143,458.2857142857143,1
ศรีย่าน,สามเสน,09:00-16:00,โควิด,1143.857142857143,1143.857142857143,1
ศรีย่าน,สามเสน,16:00-19:00,ก่อนโควิด,997.3333333333334,997.3333333333334,2
ศรีย่าน,สามเสน,16:00-19:00,หลังโควิด,221.0,221.0,1
ศรีย่าน,สามเสน,16:00-19:00,โควิด,1173.0,1173.0,1
ศรีอยุธยา,พระรามที่ 6,07:00-09:00,ก่อนโควิด,4222.5,4222.5,1
ศรีอยุธยา,พระรามที่ 6,07:00-09:00,หลังโควิด,3688.25,3688.25,2
ศรีอยุธยา,พระรามที่ 6,07:00-09:00,โควิด,2638.5,2638.5,1
ศรีอยุธยา,ศรีอยุธยา,07:00-09:00,ก่อนโควิด,3675.0,3675.0,1
ศรีอยุธยา,ศรีอยุธยา,07:00-09:00,หลังโควิด,3356.25,3356.25,2
ศรีอยุธยา,ศรีอยุธยา,07:00-09:00,โควิด,3502.75,3502.75,2
ศาลาแดง,พระรามที่ 4,07:00-09:00,ก่อนโควิด,6327.0,6327.0,1
ศาลาแดง,พระรามที่ 4,07:00-09:00,หลังโควิด,7482.75,7482.75,2
ศาลาแดง,พระรามที่ 4,07:00-09:00,โควิด,8018.5,8018.5,1
ศาลาแดง,พระรามที่ 4,09:00-16:00,ก่อนโควิด,6993.714285714285,6993.714285714285,1
ศาลาแดง,พระรามที่ 4,09:00-16:00,หลังโควิด,7109.428571428572,7109.428571428572,1
ศาลาแดง,พระรามที่ 4,09:00-16:00,โควิด,7436.0,7436.0,1
ศาลาแดง,พระรามที่ 4,16:00-19:00,ก่อนโควิด,6519.0,6519.0,1
ศาลาแดง,พระรามที่ 4,16:00-19:00,หลังโควิด,7284.666666666667,7284.666666666667,1
ศาลาแดง,พระรามที่ 4,16:00-19:00,โควิด,6633.333333333333,6633.333333333333,1
ศาลาแดง,ราชดำริ,07:00-09:00,ก่อนโควิด,1591.5,1591.5,1
ศาลาแดง,ราชดำริ,07:00-09:00,หลังโควิด,1357.0,1357.0,2
ศาลาแดง,ราชดำริ,07:00-09:00,โควิด,1481.0,1481.0,1
ศาลาแดง,ราชดำริ,09:00-16:00,ก่อนโควิด,1715.2857142857142,1715.2857142857142,1
ศาลาแดง,ราชดำริ,09:00-16:00,หลังโควิด,1417.857142857143,1417.857142857143,1
ศาลาแดง,ราชดำริ,09:00-16:00,โควิด,1671.0,1671.0,1
ศาลาแดง,ราชดำริ,16:00-19:00,ก่อนโควิด,1663.0,1663.0,1
ศาลาแดง,ราชดำริ,16:00-19:00,หลังโควิด,1781.6666666666667,1781.6666666666667,1
ศาลาแดง,ราชดำริ,16:00-19:00,โควิด,1395.3333333333333,1395.3333333333333,1
ศาลาแดง,สีลม,07:00-09:00,ก่อนโควิด,1131.5,1131.5,1
ศาลาแดง,สีลม,07:00-09:00,หลังโควิด,895.25,895.25,2
ศาลาแดง,สีลม,07:00-09:00,โควิด,798.0,798.0,1
ศาลาแดง,สีลม,09:00-16:00,ก่อนโควิด,900.2857142857143,900.2857142857143,1
ศาลาแดง,สีลม,09:00-16:00,หลังโควิด,1209.4285714285713,1209.4285714285713,1
ศาลาแดง,สีลม,09:00-16:00,โควิด,827.4285714285714,827.4285714285714,1
ศาลาแดง,สีลม,16:00-19:00,ก่อนโควิด,828.0,828.0,1
ศาลาแดง,สีลม,16:00-19:00,หลังโควิด,1372.3333333333333,1372.3333333333333,1
ศาลาแดง,สีลม,16:00-19:00,โควิด,864.6666666666666,864.6666666666666,1
ศิริราช,พรานนก,07:00-09:00,ก่อนโควิด,1208.5,1208.5,1
ศิริราช,พรานนก,07:00-09:00,หลังโควิด,955.0,955.0,1
ศิริราช,พรานนก,07:00-09:00,โควิด,1159.5,1159.5,1
สวนรื่นฤดี,สุโขทัย,07:00-09:00,ก่อนโควิด,1877.0,1877.0,1
สวนรื่นฤดี,สุโขทัย,07:00-09:00,หลังโควิด,1303.0,1303.0,1
สวนรื่นฤดี,สุโขทัย,07:00-09:00,โควิด,1219.5,1219.5,1
สะพานขาว,กรุงเกษม,07:00-09:00,ก่อนโควิด,1201.5,1201.5,1
สะพานขาว,กรุงเกษม,07:00-09:00,หลังโควิด,881.25,881.25,2
สะพานขาว,กรุงเกษม,07:00-09:00,โควิด,1107.0,1107.0,1
สะพานขาว,กรุงเกษม,09:00-16:00,ก่อนโควิด,1861.142857142857,1861.142857142857,1
สะพานขาว,กรุงเกษม,09:00-16:00,หลังโควิด,1261.5714285714287,1261.5714285714287,1
สะพานขาว,กรุงเกษม,09:00-16:00,โควิด,1498.0,1498.0,1
สะพานขาว,กรุงเกษม,16:00-19:00,ก่อนโควิด,1604.6666666666667,1604.6666666666667,1
สะพานขาว,กรุงเกษม,16:00-19:00,หลังโควิด,1192.6666666666667,1192.6666666666667,1
สะพานขาว,กรุงเกษม,16:00-19:00,โควิด,1541.0,1541.0,1
สะพานขาว,หลานหลวง,07:00-09:00,ก่อนโควิด,2719.5,2719.5,1
สะพานขาว,หลานหลวง,07:00-09:00,หลังโควิด,2847.75,2847.75,2
สะพานขาว,หลานหลวง,07:00-09:00,โควิด,2367.5,2367.5,1
สะพานขาว,หลานหลวง,09:00-16:00,ก่อนโควิด,2605.5714285714284,2605.5714285714284,1
สะพานขาว,หลานหลวง,09:00-16:00,หลังโควิด,2677.0,2677.0,1
สะพานขาว,หลานหลวง,09:00-16:00,โควิด,2173.714285714286,2173.714285714286,1
สะพานขาว,หลานหลวง,16:00-19:00,ก่อนโควิด,2569.3333333333335,2569.3333333333335,1
สะพานขาว,หลานหลวง,16:00-19:00,หลังโควิด,2508.0,2508.0,1
สะพานขาว,หลานหลวง,16:00-19:00,โควิด,2204.6666666666665,2204.6666666666665,1
สะพานควาย,ประดิพัทธ์,07:00-09:00,ก่อนโควิด,1052.5,1052.5,1
สะพานควาย,ประดิพัทธ์,07:00-09:00,หลังโควิด,733.5,733.5,2
สะพานควาย,ประดิพัทธ์,07:00-09:00,โควิด,1007.25,1007.25,2
สะพานควาย,พหลโยธิน,07:00-09:00,ก่อนโควิด,2770.0,2770.0,1
สะพานควาย,พหลโยธิน,07:00-09:00,หลังโควิด,2524.75,2524.75,2
สะพานควาย,พหลโยธิน,07:00-09:00,โควิด,3220.25,3220.25,2
สะพานควาย,สุทธิสาร,07:00-09:00,ก่อนโควิด,1079.5,1079.5,1
สะพานควาย,สุทธิสาร,07:00-09:00,หลังโควิด,703.25,703.25,2
สะพานควาย,สุทธิสาร,07:00-09:00,โควิด,842.75,842.75,2
สะพานดำ,กำแพงเพชร,07:00-09:00,ก่อนโควิด,1039.0,1039.0,1
สะพานดำ,กำแพงเพชร,07:00-09:00,หลังโควิด,1083.5,1083.5,2
สะพานดำ,กำแพงเพชร,07:00-09:00,โควิด,984.0,984.0,1
สะพานดำ,กำแพงเพชร 5,07:00-09:00,ก่อนโควิด,2.5,2.5,1
สะพานดำ,กำแพงเพชร 5,07:00-09:00,หลังโควิด,0.5,0.5,1
สะพานดำ,กำแพงเพชร 5,07:00-09:00,โควิด,3.0,3.0,1
สะพานดำ,พระรามที่ 6,07:00-09:00,ก่อนโควิด,2088.5,2088.5,1
สะพานดำ,พระรามที่ 6,07:00-09:00,หลังโควิด,1496.0,1496.0,2
สะพานดำ,พระรามที่ 6,07:00-09:00,โควิด,1622.0,1622.0,1
สะพานเหลือง,บรรทัดทอง,07:00-09:00,ก่อนโควิด,747.0,747.0,2
สะพานเหลือง,บรรทัดทอง,07:00-09:00,หลังโควิด,481.0,481.0,1
สะพานเหลือง,บรรทัดทอง,07:00-09:00,โควิด,661.5,661.5,1
สะพานเหลือง,พระรามที่ 4,07:00-09:00,ก่อนโควิด,4466.25,4466.25,2
สะพานเหลือง,พระรามที่ 4,07:00-09:00,หลังโควิด,4418.0,4418.0,1
สะพานเหลือง,พระรามที่ 4,07:00-09:00,โควิด,2541.0,2541.0,1
สะพานแดง,ทหาร,07:00-09:00,ก่อนโควิด,1085.25,1085.25,2
สะพานแดง,ทหาร,07:00-09:00,หลังโควิด,789.0,789.0,2
สะพานแดง,ทหาร,07:00-09:00,โควิด,805.0,805.0,1
สะพานแดง,ทหาร,09:00-16:00,ก่อนโควิด,688.5,688.5,2
สะพานแดง,ทหาร,09:00-16:00,หลังโควิด,613.0,613.0,1
สะพานแดง,ทหาร,09:00-16:00,โควิด,628.5714285714286,628.5714285714286,1
สะพานแดง,ทหาร,16:00-19:00,ก่อนโควิด,827.0,827.0,2
สะพานแดง,ทหาร,16:00-19:00,หลังโควิด,661.3333333333334,661.3333333333334,1
สะพานแดง,ทหาร,16:00-19:00,โควิด,748.0,748.0,1
สะพานแดง,ประดิพัทธ์,07:00-09:00,ก่อนโควิด,462.5,462.5,2
สะพานแดง,ประดิพัทธ์,07:00-09:00,หลังโควิด,563.5,563.5,2
สะพานแดง,ประดิพัทธ์,07:00-09:00,โควิด,409.0,409.0,1
สะพานแดง,ประดิพัทธ์,09:00-16:00,ก่อนโควิด,452.6428571428571,452.6428571428571,2
สะพานแดง,ประดิพัทธ์,09:00-16:00,หลังโควิด,646.4285714285714,646.4285714285714,1
สะพานแดง,ประดิพัทธ์,09:00-16:00,โควิด,418.57142857142856,418.57142857142856,1
สะพานแดง,ประดิพัทธ์,16:00-19:00,ก่อนโควิด,686.8333333333334,686.8333333333334,2
สะพานแดง,ประดิพัทธ์,16:00-19:00,หลังโควิด,656.3333333333334,656.3333333333334,1
สะพานแดง,ประดิพัทธ์,16:00-19:00,โควิด,522.3333333333334,522.3333333333334,1
สะพานแดง,พระรามที่ 5,07:00-09:00,ก่อนโควิด,427.0,427.0,1
สะพานแดง,พระรามที่ 5,07:00-09:00,หลังโควิด,518.0,518.0,2
สะพานแดง,พระรามที่ 5,07:00-09:00,โควิด,385.5,385.5,1
สะพานแดง,พระรามที่ 5,09:00-16:00,ก่อนโควิด,509.2142857142857,509.2142857142857,2
สะพานแดง,พระรามที่ 5,09:00-16:00,หลังโควิด,676.1428571428571,676.1428571428571,1
สะพานแดง,พระรามที่ 5,09:00-16:00,โควิด,618.4285714285714,618.4285714285714,1
สะพานแดง,พระรามที่ 5,16:00-19:00,ก่อนโควิด,625.6666666666666,625.6666666666666,1
สะพานแดง,พระรามที่ 5,16:00-19:00,หลังโควิด,1157.6666666666667,1157.6666666666667,1
สะพานแดง,พระรามที่ 5,16:00-19:00,โควิด,647.0,647.0,1
สะพานแดง,เตชะวณิช,07:00-09:00,ก่อนโควิด,1240.0,1240.0,1
สะพานแดง,เตชะวณิช,07:00-09:00,หลังโควิด,1362.0,1362.0,2
สะพานแดง,เตชะวณิช,07:00-09:00,โควิด,1190.0,1190.0,1
สะพานแดง,เตชะวณิช,09:00-16:00,ก่อนโควิด,1006.5714285714286,1006.5714285714286,2
สะพานแดง,เตชะวณิช,09:00-16:00,หลังโควิด,695.0,695.0,1
สะพานแดง,เตชะวณิช,09:00-16:00,โควิด,911.5714285714286,911.5714285714286,1
สะพานแดง,เตชะวณิช,16:00-19:00,ก่อนโควิด,871.0,871.0,1
สะพานแดง,เตชะวณิช,16:00-19:00,หลังโควิด,604.0,604.0,1
สะพานแดง,เตชะวณิช,16:00-19:00,โควิด,778.3333333333334,778.3333333333334,1
สาทร - นราธิวาส,สาทร,07:00-09:00,ก่อนโควิด,5768.0,5768.0,1
สาทร - นราธิวาส,สาทร,07:00-09:00,หลังโควิด,4303.0,4420.333333333333,3
สาทร - นราธิวาส,สาทร,07:00-09:00,โควิด,3944.5,3944.5,1
สาทร - นราธิวาส,สาทร,09:00-16:00,ก่อนโควิด,4696.428571428572,4696.428571428572,1
สาทร - นราธิวาส,สาทร,09:00-16:00,หลังโควิด,4523.285714285715,4523.285714285715,1
สาทร - นราธิวาส,สาทร,09:00-16:00,โควิด,3969.714285714286,3969.714285714286,1
สาทร - นราธิวาส,สาทร,16:00-19:00,ก่อนโควิด,4325.0,4325.0,1
สาทร - นราธิวาส,สาทร,16:00-19:00,หลังโควิด,4550.0,4550.0,1
สาทร - นราธิวาส,สาทร,16:00-19:00,โควิด,4349.333333333333,4349.333333333333,1
สาทร - เจริญกรุง,สาทร,07:00-09:00,ก่อนโควิด,1113.5,1113.5,1
สาทร - เจริญกรุง,สาทร,07:00-09:00,หลังโควิด,874.0,874.0,2
สาทร - เจริญกรุง,สาทร,07:00-09:00,โควิด,286.0,286.0,1
สาทร - เจริญกรุง,สาทร,09:00-16:00,ก่อนโควิด,926.0,926.0,1
สาทร - เจริญกรุง,สาทร,09:00-16:00,หลังโควิด,809.1428571428571,809.1428571428571,1
สาทร - เจริญกรุง,สาทร,09:00-16:00,โควิด,326.14285714285717,326.14285714285717,1
สาทร - เจริญกรุง,สาทร,16:00-19:00,ก่อนโควิด,607.0,607.0,1
สาทร - เจริญกรุง,สาทร,16:00-19:00,หลังโควิด,835.0,835.0,1
สาทร - เจริญกรุง,สาทร,16:00-19:00,โควิด,334.0,334.0,1
สาทร - เจริญกรุง,เจริญกรุง,07:00-09:00,ก่อนโควิด,1414.5,1414.5,1
สาทร - เจริญกรุง,เจริญกรุง,07:00-09:00,หลังโควิด,1034.0,1034.0,2
สาทร - เจริญกรุง,เจริญกรุง,07:00-09:00,โควิด,1034.0,1034.0,1
สาทร - เจริญกรุง,เจริญกรุง,09:00-16:00,ก่อนโควิด,1268.857142857143,1268.857142857143,1
สาทร - เจริญกรุง,เจริญกรุง,09:00-16:00,หลังโควิด,1177.2857142857142,1177.2857142857142,1
สาทร - เจริญกรุง,เจริญกรุง,09:00-16:00,โควิด,1051.7142857142858,1051.7142857142858,1
สาทร - เจริญกรุง,เจริญกรุง,16:00-19:00,ก่อนโควิด,1368.0,1368.0,1
สาทร - เจริญกรุง,เจริญกรุง,16:00-19:00,หลังโควิด,1243.0,1243.0,1
สาทร - เจริญกรุง,เจริญกรุง,16:00-19:00,โควิด,1258.3333333333333,1258.3333333333333,1
สาธุ - จันทน์,จันทน์,07:00-09:00,ก่อนโควิด,1702.75,1702.75,2
สาธุ - จันทน์,จันทน์,07:00-09:00,หลังโควิด,1009.5,1009.5,2
สาธุ - จันทน์,จันทน์,07:00-09:00,โควิด,1404.5,1404.5,1
สาธุ - จันทน์,สาธุประดิษฐ์,07:00-09:00,ก่อนโควิด,635.5,635.5,2
สาธุ - จันทน์,สาธุประดิษฐ์,07:00-09:00,หลังโควิด,843.25,843.25,2
สาธุ - จันทน์,สาธุประดิษฐ์,07:00-09:00,โควิด,623.0,623.0,1
สาธุประดิษฐ์,สาธุประดิษฐ์,09:00-16:00,ก่อนโควิด,560.0714285714286,560.0714285714286,2
สาธุประดิษฐ์,สาธุประดิษฐ์,09:00-16:00,หลังโควิด,427.7142857142857,427.7142857142857,1
สาธุประดิษฐ์,สาธุประดิษฐ์,09:00-16:00,โควิด,637.2857142857143,637.2857142857143,1
สามยอด,มหาไชย,07:00-09:00,ก่อนโควิด,3275.0,3275.0,1
สามยอด,มหาไชย,07:00-09:00,หลังโควิด,2805.25,2805.25,2
สามยอด,มหาไชย,07:00-09:00,โควิด,2319.0,2319.0,2
สามยอด,มหาไชย,09:00-16:00,ก่อนโควิด,2871.8571428571427,2871.8571428571427,1
สามยอด,มหาไชย,09:00-16:00,หลังโควิด,2272.0,2272.0,1
สามยอด,มหาไชย,09:00-16:00,โควิด,1974.4285714285716,1974.4285714285716,2
สามยอด,มหาไชย,16:00-19:00,ก่อนโควิด,2084.0,2084.0,1
สามยอด,มหาไชย,16:00-19:00,หลังโควิด,2176.6666666666665,2176.6666666666665,1
สามยอด,มหาไชย,16:00-19:00,โควิด,1874.8333333333335,1874.8333333333335,2
สามยอด,เจริญกรุง,07:00-09:00,ก่อนโควิด,1190.0,1190.0,1
สามยอด,เจริญกรุง,07:00-09:00,หลังโควิด,1518.75,1518.75,2
สามยอด,เจริญกรุง,07:00-09:00,โควิด,1120.75,1120.75,2
สามยอด,เจริญกรุง,09:00-16:00,ก่อนโควิด,870.4285714285714,870.4285714285714,1
สามยอด,เจริญกรุง,09:00-16:00,หลังโควิด,1185.2857142857142,1185.2857142857142,1
สามยอด,เจริญกรุง,09:00-16:00,โควิด,886.2142857142858,886.2142857142858,2
สามยอด,เจริญกรุง,16:00-19:00,ก่อนโควิด,667.6666666666666,667.6666666666666,1
สามยอด,เจริญกรุง,16:00-19:00,หลังโควิด,893.6666666666666,893.6666666666666,1
สามยอด,เจริญกรุง,16:00-19:00,โควิด,825.5,825.5,2
สามเสน,นครไชยศรี,07:00-09:00,ก่อนโควิด,955.25,955.25,2
สามเสน,นครไชยศรี,07:00-09:00,หลังโควิด,932.5,932.5,1
สามเสน,นครไชยศรี,07:00-09:00,โควิด,1060.0,1060.0,2
สามเสน,สวรรคโลก,07:00-09:00,ก่อนโควิด,851.25,851.25,2
สามเสน,สวรรคโลก,07:00-09:00,หลังโควิด,823.5,823.5,1
สามเสน,สวรรคโลก,07:00-09:00,โควิด,1148.75,1148.75,2
สามเสน,เทอดดำริ,07:00-09:00,ก่อนโควิด,876.25,876.25,2
สามเสน,เทอดดำริ,07:00-09:00,หลังโควิด,849.5,849.5,1
สามเสน,เทอดดำริ,07:00-09:00,โควิด,764.25,764.25,2
สามเหลี่ยมดินแดง,ดินแดง,07:00-09:00,ก่อนโควิด,2431.0,2431.0,1
สามเหลี่ยมดินแดง,ดินแดง,07:00-09:00,หลังโควิด,3242.25,3242.25,2
สามเหลี่ยมดินแดง,ดินแดง,07:00-09:00,โควิด,3217.0,3217.0,1
สามเหลี่ยมดินแดง,ดินแดง,09:00-16:00,ก่อนโควิด,2433.5714285714284,2433.5714285714284,1
สามเหลี่ยมดินแดง,ดินแดง,09:00-16:00,หลังโควิด,2942.8571428571427,2942.8571428571427,1
สามเหลี่ยมดินแดง,ดินแดง,09:00-16:00,โควิด,2603.714285714286,2603.714285714286,1
สามเหลี่ยมดินแดง,ดินแดง,16:00-19:00,ก่อนโควิด,1374.6666666666667,1374.6666666666667,1
